direction,duration,trigger,stim_type,grating_freq,corr_ans,resp.rt,resp.keys,resp.corr,t0,a,lambda
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.96,18.0,oddball,5.0,j,0.3602466001175344,j,1.0,0.012,1.1,23
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,1.5549042001366615,j,0.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.36,13.0,oddball,5.0,j,0.7371530001983047,j,1.0,0.012,1.1,15
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.48,14.0,oddball,5.0,j,None,None,0.0,0.012,1.1,17
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.24,12.0,oddball,5.0,j,0.6518724001944065,j,1.0,0.012,1.1,12
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.96,18.0,oddball,5.0,j,None,None,0.0,0.012,1.1,23
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.84,17.0,oddball,5.0,j,0.7419509002938867,j,1.0,0.012,1.1,22
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,1.5316814999096096,j,0.0,0.012,1.1,19
increment,0.72,16.0,oddball,5.0,j,None,None,0.0,0.012,1.1,20
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.48,14.0,oddball,5.0,j,None,None,0.0,0.012,1.1,17
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.24,12.0,oddball,5.0,j,0.6925595002248883,j,1.0,0.012,1.1,12
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.36,13.0,oddball,5.0,j,None,None,0.0,0.012,1.1,15
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.84,17.0,oddball,5.0,j,None,None,0.0,0.012,1.1,22
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.96,18.0,oddball,5.0,j,0.6110795000568032,j,1.0,0.012,1.1,23
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.72,16.0,oddball,5.0,j,0.9309920002706348,j,1.0,0.012,1.1,20
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.48,14.0,oddball,5.0,j,None,None,0.0,0.012,1.1,17
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.24,12.0,oddball,5.0,j,0.755944199860096,j,1.0,0.012,1.1,12
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.36,13.0,oddball,5.0,j,0.9771369001828134,j,1.0,0.012,1.1,15
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.72,16.0,oddball,5.0,j,None,None,0.0,0.012,1.1,20
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.84,17.0,oddball,5.0,j,0.7650040001608431,j,1.0,0.012,1.1,22
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.96,18.0,oddball,5.0,j,0.4186689001508057,j,1.0,0.012,1.1,23
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.36,13.0,oddball,5.0,j,None,None,0.0,0.012,1.1,15
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.48,14.0,oddball,5.0,j,None,None,0.0,0.012,1.1,17
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.24,12.0,oddball,5.0,j,0.7529214997775853,j,1.0,0.012,1.1,12
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,11.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.72,16.0,oddball,5.0,j,None,None,0.0,0.012,1.1,20
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.84,17.0,oddball,5.0,j,0.4292025999166071,j,1.0,0.012,1.1,22
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.96,18.0,oddball,5.0,j,0.6940204999409616,j,1.0,0.012,1.1,23
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
increment,0.6,15.0,standard,5.0,None,None,None,1.0,0.012,1.1,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.24,42.0,oddball,20.0,j,0.7022681999951601,j,1.0,0.01,1.12,12
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.48,44.0,oddball,20.0,j,None,None,0.0,0.01,1.12,17
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
decrement,0.36,43.0,oddball,20.0,j,0.5834987000562251,j,1.0,0.01,1.12,15
decrement,0.6,41.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.72,46.0,oddball,20.0,j,None,None,0.0,0.01,1.12,20
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.96,48.0,oddball,20.0,j,0.3865877999924123,j,1.0,0.01,1.12,22
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
increment,0.6,45.0,standard,20.0,None,None,None,1.0,0.01,1.12,19
