direction,duration,trigger,stim_type,grating_freq,corr_ans,resp.rt,resp.keys,resp.corr,t0,a,lambda
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.96,28.0,oddball,10.0,j,0.5533974999852944,j,1.0,0.011,1.07,29
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.72,26.0,oddball,10.0,j,None,None,0.0,0.011,1.07,25
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.84,27.0,oddball,10.0,j,0.9435576999967452,j,1.0,0.011,1.07,27
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.48,24.0,oddball,10.0,j,None,None,0.0,0.011,1.07,21
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.36,23.0,oddball,10.0,j,0.76334720000159,j,1.0,0.011,1.07,18
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.24,22.0,oddball,10.0,j,0.6956130999897141,j,1.0,0.011,1.07,14
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.96,28.0,oddball,10.0,j,0.7410530000051949,j,1.0,0.011,1.07,29
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.84,27.0,oddball,10.0,j,0.9185152999998536,j,1.0,0.011,1.07,27
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.72,26.0,oddball,10.0,j,None,None,0.0,0.011,1.07,25
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,0.97871219998342,j,0.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.48,24.0,oddball,10.0,j,None,None,0.0,0.011,1.07,21
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.24,22.0,oddball,10.0,j,0.6465551999863237,j,1.0,0.011,1.07,14
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.36,23.0,oddball,10.0,j,1.3005424000148196,j,1.0,0.011,1.07,18
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.84,27.0,oddball,10.0,j,None,None,0.0,0.011,1.07,27
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.72,26.0,oddball,10.0,j,None,None,0.0,0.011,1.07,25
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.012,1.07,22
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.012,1.07,22
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.012,1.07,22
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.012,1.07,22
increment,0.96,28.0,oddball,10.0,j,0.5697855000034906,j,1.0,0.011,1.07,29
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.36,23.0,oddball,10.0,j,0.7831919000018388,j,1.0,0.011,1.07,18
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.48,24.0,oddball,10.0,j,None,None,0.0,0.011,1.07,21
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.24,22.0,oddball,10.0,j,0.7221300000092015,j,1.0,0.011,1.07,14
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.72,26.0,oddball,10.0,j,None,None,0.0,0.011,1.07,25
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.96,28.0,oddball,10.0,j,0.6183301999990363,j,1.0,0.011,1.07,29
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.84,27.0,oddball,10.0,j,0.730058299988741,j,1.0,0.011,1.07,27
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.36,23.0,oddball,10.0,j,1.1251602999982424,j,1.0,0.011,1.07,18
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.24,22.0,oddball,10.0,j,0.7559015000006184,j,1.0,0.011,1.07,14
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.48,24.0,oddball,10.0,j,0.6596103000047151,j,1.0,0.011,1.07,21
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,21.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.84,27.0,oddball,10.0,j,0.5835790999990422,j,1.0,0.011,1.07,27
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.96,28.0,oddball,10.0,j,0.8272998000029474,j,1.0,0.011,1.07,29
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.72,26.0,oddball,10.0,j,None,None,0.0,0.011,1.07,25
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
increment,0.6,25.0,standard,10.0,None,None,None,1.0,0.011,1.07,23
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.24,2.0,oddball,0.0,j,0.6772502000094391,j,1.0,0.013,1.09,11
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.36,3.0,oddball,0.0,j,0.8550994000106584,j,1.0,0.013,1.09,15
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,0.954321199998958,j,0.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.48,4.0,oddball,0.0,j,None,None,0.0,0.013,1.09,17
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
decrement,0.6,1.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.84,7.0,oddball,0.0,j,None,None,0.0,0.013,1.09,22
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.72,6.0,oddball,0.0,j,None,None,0.0,0.013,1.09,21
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.96,8.0,oddball,0.0,j,0.6797974999935832,j,1.0,0.013,1.09,24
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
increment,0.6,5.0,standard,0.0,None,None,None,1.0,0.013,1.09,19
