grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_text.stopped,b_instruct_text_2_.started,b_instruct_text_2_.stopped,prac_done_text.started,prac_done_text.stopped,instruct_text.started,instruct_text.stopped,fixation.started,fixation.stopped,grating.started,grating.stopped,blank.started,blank.stopped,resp.keys,resp.corr,resp.started,resp.stopped,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_text.stopped,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
5,,,,,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,50.72404060000554,None,57.25075459992513,None,93.74736990011297,None,107.58398479991592,None,110.63725690008141,None,111.29934610007331,111.90429019997828,111.85482769994996,113.85509219998494,None,1,0.6086025000549853,2.6087966000195593,decreament,0.6,11,standard,None,100,,,,,,,,f,22,204,fr,r,0,raw,2022-05-17_10h38.02.742,oddball,2022.1.2,60.01644449127052,
5,,,,,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,113.87217939994298,None,114.52197870006785,115.12230599997565,115.10566219990142,117.10636539990082,None,1,0.6123201998416334,2.613015699898824,decreament,0.6,11,standard,None,100,,,,,,,,f,22,204,fr,r,0,raw,2022-05-17_10h38.02.742,oddball,2022.1.2,60.01644449127052,
5,,,,,0,0,0,1,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,117.12300150003284,None,117.70659930002876,118.30700609995984,118.29054159997031,120.29071280010976,None,1,0.6082567998673767,2.6083499998785555,decreament,0.6,11,standard,None,100,,,,,,,,f,22,204,fr,r,0,raw,2022-05-17_10h38.02.742,oddball,2022.1.2,60.01644449127052,
5,,,,,0,0,0,1,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,120.30746229994111,None,120.89124020002782,121.49163480009884,121.47520300000906,123.47562390007079,None,1,0.6124009001068771,2.6128240001853555,decreament,0.6,11,standard,None,100,,,,,,,,f,22,204,fr,r,0,raw,2022-05-17_10h38.02.742,oddball,2022.1.2,60.01644449127052,
5,,,,,0,0,0,1,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,123.49220849992707,None,124.15927679999731,124.75915329996496,124.74259790009819,126.74326099990867,None,1,0.6091535000596195,2.6098142000846565,decreament,0.6,11,standard,None,100,,,,,,,,f,22,204,fr,r,0,raw,2022-05-17_10h38.02.742,oddball,2022.1.2,60.01644449127052,
5,,,,,0,0,0,1,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,126.75996739999391,None,127.56014050007798,128.16064919997007,128.14398310007527,130.14455400011502,None,1,0.6129795000888407,2.6135128000751138,decreament,0.6,11,standard,None,100,,,,,,,,f,22,204,fr,r,0,raw,2022-05-17_10h38.02.742,oddball,2022.1.2,60.01644449127052,
5,,,,,0,0,0,1,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,130.16116379993036,None,130.77802480012178,131.26187930000015,131.22857660008594,133.2289088999387,j,1,0.4803593000397086,2.4806542999576777,decreament,0.48,14,oddball,j,80,0.6878662998788059,,,,,,,f,22,204,fr,r,0,raw,2022-05-17_10h38.02.742,oddball,2022.1.2,60.01644449127052,
5,,,,,0,0,0,1,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,133.24554869998246,None,133.76271530007944,134.3630661999341,134.34606279991567,136.3468522001058,None,1,0.6125719000119716,2.6133379000239074,decreament,0.6,11,standard,None,100,,,,,,,,f,22,204,fr,r,0,raw,2022-05-17_10h38.02.742,oddball,2022.1.2,60.01644449127052,
5,,,,,0,0,0,1,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,136.3636300000362,None,136.96387269999832,137.56415520003065,137.54754519998096,139.548243700061,None,1,0.6123753001447767,2.613063800148666,decreament,0.6,11,standard,None,100,,,,,,,,f,22,204,fr,r,0,raw,2022-05-17_10h38.02.742,oddball,2022.1.2,60.01644449127052,
5,,,,,0,0,0,1,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,139.56477769999765,None,140.13166600000113,140.73205920006149,140.7154524999205,142.71623039990664,None,1,0.6129622000735253,2.6137916001025587,decreament,0.6,11,standard,None,100,,,,,,,,f,22,204,fr,r,0,raw,2022-05-17_10h38.02.742,oddball,2022.1.2,60.01644449127052,
