grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,grating.stopped,resp.started,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,20.957161900005303,20.957161900005303,33.02844999998342,33.02844999998342,36.908699900028296,36.908699900028296,77.4964952999726,77.4964952999726,82.28819879994262,83.03525369998533,83.03525369998533,83.62034709996078,83.63690659997519,0.6153612999478355,85.63538839993998,2.630424699978903,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,85.6521641999716,86.26803000003565,86.26803000003565,86.86765120003838,86.86765120003838,0.6153213999932632,88.88256469997577,2.630240299971774,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,88.89929540001322,89.51537389995065,89.51537389995065,90.09850299998652,90.11492249998264,0.5991565000731498,92.11330690002069,2.613948700018227,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,92.12996749999002,92.79618459998164,92.79618459998164,93.39582919992972,93.39582919992972,0.6155791999772191,95.41069149994291,2.6304518000688404,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,95.42730889993254,96.04345200001262,96.04345200001262,96.64318699995056,96.64318699995056,0.5990703999996185,98.65778060001321,2.614170699962415,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,98.65778060001321,99.29088700003922,99.29088700003922,99.89038739993703,99.89038739993703,0.6156013999134302,101.90511099994183,2.6303040999919176,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,101.92197050002869,102.60462819994427,102.60462819994427,103.20410620002076,103.20410620002076,0.6152776000089943,105.21924889995717,2.630421100067906,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,105.23585719999392,105.90202529996168,105.90202529996168,106.25170279992744,106.26825099997222,0.36555759992916137,108.26670829998329,2.3805636999895796,j,1,decreament,0.36,3,oddball,j,60,0.5015054999385029,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,108.28346820001025,108.93293549993541,108.93293549993541,109.53270610002801,109.53270610002801,0.5990352000808343,111.54725539998617,2.6140780000714585,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,111.54725539998617,112.13029010000173,112.13029010000173,112.72966239997186,112.72966239997186,0.6154161999002099,114.74472670000978,2.6304736000020057,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,114.76175359997433,115.44408499996644,115.44408499996644,116.0435602000216,116.0435602000216,0.6153262000298128,118.05879419995472,2.630563500104472,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,118.07534829992801,118.72482190001756,118.72482190001756,119.19107409997378,119.20771570003126,0.4822486999910325,121.2060291999951,2.4972149999812245,j,1,decreament,0.48,4,oddball,j,80,0.39886850002221763,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,121.22295199998189,121.93899119994603,121.93899119994603,122.53828830004204,122.53828830004204,0.5990240001119673,124.55344980000518,2.6136447000317276,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,124.55344980000518,125.1860501000192,125.1860501000192,125.78577970003244,125.78577970003244,0.6155392000218853,127.80086329998448,2.6306228999746963,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,127.81751209998038,128.50013679999392,128.50013679999392,129.09964939998463,129.09964939998463,0.6156726999906823,131.11484649998602,2.6308796000666916,j,0,decreament,0.6,1,standard,None,100,0.4362047000322491,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,131.13118010002654,131.93038429995067,131.93038429995067,132.52989230002277,132.52989230002277,0.6153717000270262,134.5451727999607,2.6306680999696255,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,134.56182970001828,135.32775599998422,135.32775599998422,135.92731659999117,135.92731659999117,0.5990331000648439,137.94221829995513,2.613878200063482,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,137.94221829995513,138.59194299997762,138.59194299997762,139.1914911000058,139.1914911000058,0.6157270000549033,141.20624410000164,2.630501899984665,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,141.22285449993797,141.9059252999723,141.9059252999723,142.48856289999094,142.50524710002355,0.5990088999969885,144.50370460003614,2.614141699974425,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,144.52037980000023,145.15295799996238,145.15295799996238,145.75257350003812,145.75257350003812,0.615536900004372,147.76747029996477,2.6304417999926955,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,147.78448799997568,148.46694419998676,148.46694419998676,148.70008560002316,148.7166277000215,0.24893189989961684,150.71512559999246,2.2639840999618173,j,1,decreament,0.24,2,oddball,j,40,0.6888228999450803,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,150.73205160000362,151.43111529992893,151.43111529992893,152.03076779993717,152.03076779993717,0.6152862999588251,154.04571550001856,2.6302307000150904,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,154.062399599934,154.8118202999467,154.8118202999467,155.41120119998232,155.41120119998232,0.6151915999362245,157.4264190000249,2.6304260999895632,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,157.4429722999921,158.1424070999492,158.1424070999492,158.74200269998983,158.74200269998983,0.6156088999705389,160.75690189993475,2.6305001999717206,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,160.77353929996025,161.6061368000228,161.6061368000228,162.18899589998182,162.20567469997332,0.615648299921304,164.20422780001536,2.6305564999347553,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,164.23732950002886,164.7869641999714,164.7869641999714,165.38652499997988,165.38652499997988,0.6157647999934852,167.401499300031,2.6307391999289393,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,167.41806459997315,168.03427049994934,168.03427049994934,168.63382039999124,168.63382039999124,0.6155763000715524,170.64849859999958,2.6302499000448734,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,170.66539989993908,171.29819490003865,171.29819490003865,171.89779529999942,171.89779529999942,0.6150791000109166,173.91288079996593,2.630183000001125,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,173.92949749995023,174.56222429999616,174.56222429999616,175.14502649998758,175.16173749999143,0.5990815999684855,177.16011759999674,2.6141758000012487,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,177.17674869997427,177.85957079997752,177.85957079997752,178.45906859997194,178.45906859997194,0.6156457999022678,180.47405429999344,2.6305980999022722,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,196.09421090001706,196.09421090001706,204.72095889993943,205.38685729994904,205.38685729994904,205.97023840004113,205.98626739997417,0.5995933000231162,207.98481259995606,2.61417519999668,None,1,increament,0.6,5,standard,None,100,,180.4910042999545,0.0007607999723404646,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,208.0015469000209,208.6340834000148,208.6340834000148,209.21728240000084,209.23374830000103,0.5992927000625059,211.23207559995353,2.6140568000264466,None,1,increament,0.6,5,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,211.24864559993148,211.7651739999419,211.7651739999419,212.36435359995812,212.36435359995812,0.5991667000344023,214.3795188999502,2.6138023999519646,None,1,increament,0.6,5,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,214.3795188999502,215.01221650000662,215.01221650000662,215.61211660003755,215.61211660003755,0.6158276000060141,217.62672429997474,2.6304319999180734,None,1,increament,0.6,5,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,217.64359330001753,218.29295909998473,218.29295909998473,218.89265489997342,218.89265489997342,0.5994826999958605,220.90751739998814,2.6140661999816075,None,1,increament,0.6,5,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,220.90751739998814,221.47413380001672,221.47413380001672,222.42273769993335,222.43951659998856,0.9651165000395849,224.43803620000836,2.980427599977702,j,1,increament,0.96,8,oddball,j,160,0.3764889999292791,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,224.45456809992902,225.10402989992872,225.10402989992872,225.70363020000514,225.70363020000514,0.6153807999799028,227.71843989996705,2.630157299921848,None,1,increament,0.6,5,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,227.73516679997556,228.31803550000768,228.31803550000768,228.91747839993332,228.91747839993332,0.5990224999841303,230.9324900000356,2.6137457999866456,None,1,increament,0.6,5,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,230.9324900000356,231.58190049999394,231.58190049999394,232.16485059994739,232.18173079995904,0.5990054999710992,234.17981540004257,2.6139515000395477,None,1,increament,0.6,5,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
0,,,,,0,0,0,0,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,234.1964699999662,234.91267769993283,234.91267769993283,235.512344299932,235.512344299932,0.6156495999312028,237.5272536999546,2.6305254999315366,None,1,increament,0.6,5,standard,None,100,,,,,,,f,36,237,fr,r,0,raw,2023-04-20_09h22.33.242,oddball,2022.2.5,60.1074239944408,
