grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,grating.stopped,resp.started,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
5,,,,,0,0,0,1,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,197.19525509999994,197.77816789999997,197.77816789999997,198.37763029999996,198.37763029999996,0.6155247000001509,200.3924533999998,2.630331600000318,None,1,increament,0.6,15,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,200.4092187000001,200.99204670000017,200.99204670000017,201.59159309999995,201.59159309999995,0.6155785000000833,203.60658980000017,2.630581300000358,None,1,increament,0.6,15,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,213.8481486999999,213.8481486999999,219.16052880000007,219.9931915000002,219.9931915000002,220.59258180000006,220.59258180000006,0.6154011000003266,222.60748920000015,2.630307300000368,None,1,decreament,0.6,11,standard,None,100,,203.62332879999985,0.0008118999999169318,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,222.62419529999988,223.4571817000001,223.4571817000001,224.0563403000001,224.0563403000001,0.6157376999999542,226.07122010000012,2.6306248999999298,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,226.08841600000005,226.7875055999998,226.7875055999998,227.38715520000005,227.38715520000005,0.6156268000004275,229.40195349999976,2.6304001000003154,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,229.4187662999998,230.0015454999998,230.0015454999998,230.6010222,230.6010222,0.6154857999999876,232.61601689999998,2.630479700000251,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,232.63253140000006,233.1821484000002,233.1821484000002,233.78160960000014,233.78160960000014,0.5990037000001394,235.79675719999977,2.6138772999997855,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,235.79675719999977,236.4128056999998,236.4128056999998,236.64604139999983,236.6626139,0.24917000000004919,238.66089809999994,2.2640223999997033,j,1,decreament,0.24,12,oddball,j,40,0.9198510000005626,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,238.6775987000001,239.36035279999987,239.36035279999987,239.9600418,239.9600418,0.6156331000001956,241.97490100000005,2.630495299999893,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,241.9918935999999,242.84083180000016,242.84083180000016,243.44041960000004,243.44041960000004,0.6155824000002212,245.45516259999977,2.630316600000242,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,245.47189909999997,246.2381746000001,246.2381746000001,246.83753419999994,246.83753419999994,0.599033099999815,248.8524078999999,2.6139529000001858,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,248.8524078999999,249.48532870000008,249.48532870000008,250.08501530000012,250.08501530000012,0.6154190000002018,252.09985060000008,2.630263200000172,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,252.11659610000015,252.8492455999999,252.8492455999999,253.448672,253.448672,0.615450399999645,255.4638788000002,2.6306665999995857,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,255.48062029999983,256.1965190000001,256.1965190000001,256.79593620000014,256.79593620000014,0.5990176000000247,258.8108573999998,2.613997500000096,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,258.8108573999998,259.5770802000002,259.5770802000002,260.1765067000001,260.1765067000001,0.5990636999999879,262.1914188999999,2.613919600000372,j,0,decreament,0.6,11,standard,None,100,1.7621788999999808,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,262.1914188999999,262.7576872999998,262.7576872999998,263.3573323999999,263.3573323999999,0.6155016999996406,265.3721479000001,2.6303195000000414,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,265.38893740000003,266.1883051,266.1883051,266.78779269999995,266.78779269999995,0.61545950000027,268.8027278999998,2.6303633000002264,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,268.81950229999984,269.51884800000016,269.51884800000016,270.11837449999985,270.11837449999985,0.5990106000003834,272.13338209999984,2.6141139000001203,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,272.13338209999984,272.6662403999999,272.6662403999999,273.1325949000002,273.1490617999998,0.4823319000001902,275.14754660000017,2.4973009999998794,j,1,decreament,0.48,14,oddball,j,80,1.2031003000001874,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,275.1641601000001,275.91361700000016,275.91361700000016,276.5131369999999,276.5131369999999,0.6154768000001241,278.5282450999998,2.630586400000084,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,278.5450440999998,279.1609118000001,279.1609118000001,279.7604717999998,279.7604717999998,0.5990502999998171,281.7752518000002,2.61403990000008,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,281.7752518000002,282.5248351,282.5248351,283.1241441000002,283.1241441000002,0.6153212999997777,285.13921870000013,2.6304056999997556,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,285.15628100000004,285.75552289999996,285.75552289999996,286.35503149999977,286.35503149999977,0.5990080000001399,288.36994219999997,2.6139782000000196,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,288.36994219999997,289.1027128999999,289.1027128999999,289.7022588,289.7022588,0.6153950000002624,291.71697349999977,2.630095700000311,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,291.73392379999996,292.3500723000002,292.3500723000002,292.94955560000017,292.94955560000017,0.6155515999998897,294.9645618999998,2.630565099999785,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,294.9811896000001,295.7805453000001,295.7805453000001,296.38015459999997,296.38015459999997,0.6156255000000783,298.395176,2.630626200000279,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,,298.41160249999984,299.31087290000005,299.31087290000005,299.9102984000001,299.9102984000001,0.615084300000035,301.92536629999995,2.6301527000000533,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,,301.9422816000001,302.62484889999996,302.62484889999996,302.9745337999998,302.9912402,0.3656220999996549,304.9895072999998,2.380596399999831,j,1,decreament,0.36,13,oddball,j,60,0.764299000000392,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,,305.00631509999994,305.6889388999998,305.6889388999998,306.2886287000001,306.2886287000001,0.6157542000000831,308.3033968999998,2.630514399999811,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,,308.3202071999999,309.0863562999998,309.0863562999998,309.68587979999984,309.68587979999984,0.6156654000001254,311.70074320000003,2.6305676000001768,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,,311.7175222999999,312.38361269999996,312.38361269999996,312.9830191000001,312.9830191000001,0.615641400000186,314.99796100000003,2.6305724000003465,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,,315.0145634999999,315.6808796,315.6808796,316.2801316,316.2801316,0.5990657999996074,318.29527310000003,2.6139290999999503,None,1,decreament,0.6,11,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,339.56116380000003,339.56116380000003,344.4569621999999,345.12318300000015,345.12318300000015,345.72253150000006,345.72253150000006,0.6153323000003184,347.7375981,2.630382400000144,None,1,increament,0.6,15,standard,None,100,,318.29527310000003,0.0009168999999928928,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,347.7543227000001,348.4536785,348.4536785,349.0532146999999,349.0532146999999,0.6155736000000616,351.0681181,2.630470399999922,None,1,increament,0.6,15,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,351.08472759999995,351.6676947000001,351.6676947000001,352.2505965999999,352.2671796999998,0.6154945000002954,354.26541540000017,2.6305836999999883,None,1,increament,0.6,15,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,354.29902730000003,354.98157409999976,354.98157409999976,355.56443260000015,355.5811184999998,0.5990765000001375,357.57964029999994,2.6142823999998654,None,1,increament,0.6,15,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,357.5961422999999,358.3120963000001,358.3120963000001,358.9117434,358.9117434,0.6154220999997051,360.9267765999998,2.630446899999697,None,1,increament,0.6,15,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,360.9434332000001,361.67612710000003,361.67612710000003,362.2757539999998,362.2757539999998,0.6153193999998621,364.2905839,2.63010740000027,None,1,increament,0.6,15,standard,None,100,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
5,,,,,0,0,0,1,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,364.3071884000001,365.1566260999998,365.1566260999998,365.9897113000002,366.0057619999998,0.8492065999998886,368.0042871999999,2.863769499999762,None,0,increament,0.84,17,oddball,j,140,,,,,,,f,28,240,fr,r,0,prac,2023-05-15_09h11.36.018,oddball,2022.2.5,60.04383199734296,
