grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_text.stopped,b_instruct_text_2_.started,b_instruct_text_2_.stopped,prac_done_text.started,prac_done_text.stopped,instruct_text.started,instruct_text.stopped,fixation.started,fixation.stopped,grating.started,grating.stopped,blank.started,blank.stopped,resp.keys,resp.corr,resp.started,resp.stopped,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_text.stopped,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
5,,,,,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,18.19570909999311,None,27.548355599865317,None,91.24265329982154,None,99.56184749980457,None,104.260429199785,None,104.9283562998753,105.52795859985054,105.47808049991727,107.47895909985527,None,1,0.6117047399748117,2.6125782399903983,increament,0.6,15,standard,None,100,,,,,,,,f,23,205,en,r,0,raw,2022-05-18_10h29.11.260,oddball,2022.1.2,59.916404609568865,
5,,,,,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,107.49512569978833,None,108.02903389977291,108.62918389984407,108.61257429979742,110.61309289978817,None,1,0.6095785400830209,2.610080740181729,increament,0.6,15,standard,None,100,,,,,,,,f,23,205,en,r,0,raw,2022-05-18_10h29.11.260,oddball,2022.1.2,59.916404609568865,
5,,,,,0,0,0,1,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,110.63006759993732,None,111.14667599997483,111.74701930000447,111.73079249984585,113.73094569984823,None,1,0.6136876400560141,2.613732140045613,increament,0.6,15,standard,None,100,,,,,,,,f,23,205,en,r,0,raw,2022-05-18_10h29.11.260,oddball,2022.1.2,59.916404609568865,
5,,,,,0,0,0,1,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,113.74758179998025,None,114.49823889997788,115.09821189986542,115.08169409981929,117.08217849978246,None,1,0.6126740402542055,2.6130850401241332,increament,0.6,15,standard,None,100,,,,,,,,f,23,205,en,r,0,raw,2022-05-18_10h29.11.260,oddball,2022.1.2,59.916404609568865,
5,,,,,0,0,0,1,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,117.09898749995045,None,117.88226659991778,118.48267189995386,118.46614549984224,120.46658059977926,None,1,0.6131266399752349,2.613554439973086,increament,0.6,15,standard,None,100,,,,,,,,f,23,205,en,r,0,raw,2022-05-18_10h29.11.260,oddball,2022.1.2,59.916404609568865,
5,,,,,0,0,0,1,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,120.4838396999985,None,121.10026199999265,121.70059219980612,121.68424019985832,123.68510989984497,None,1,0.613540240097791,2.6143907399382442,increament,0.6,15,standard,None,100,,,,,,,,f,23,205,en,r,0,raw,2022-05-18_10h29.11.260,oddball,2022.1.2,59.916404609568865,
5,,,,,0,0,0,1,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,123.70119909988716,None,124.38478159997612,124.98542649997398,124.96861019986682,126.96920669986866,None,1,0.6138629398774356,2.614435239927843,increament,0.6,15,standard,None,100,,,,,,,,f,23,205,en,r,0,raw,2022-05-18_10h29.11.260,oddball,2022.1.2,59.916404609568865,
5,,,,,0,0,0,1,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,126.98602979979478,None,127.75295479991473,128.35295359999873,128.33669439982623,130.33740629977547,None,1,0.6135371399577707,2.6143154399469495,increament,0.6,15,standard,None,100,,,,,,,,f,23,205,en,r,0,raw,2022-05-18_10h29.11.260,oddball,2022.1.2,59.916404609568865,
5,,,,,0,0,0,1,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,130.35539179993793,None,131.0041584998835,131.60411229985766,131.5879422998987,133.5883190999739,None,1,0.6134172400925308,2.6137820400763303,increament,0.6,15,standard,None,100,,,,,,,,f,23,205,en,r,0,raw,2022-05-18_10h29.11.260,oddball,2022.1.2,59.916404609568865,
5,,,,,0,0,0,1,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,133.605233799899,None,134.23896619980223,134.838731699856,134.82228999980725,136.82313349982724,None,1,0.6116980400402099,2.612574439961463,increament,0.6,15,standard,None,100,,,,,,,,f,23,205,en,r,0,raw,2022-05-18_10h29.11.260,oddball,2022.1.2,59.916404609568865,
