,nonadapt,adapt,novel
227,None,None,None
228,None,None,None
229,None,None,None
230,None,None,None
231,None,None,None
232,None,None,None
233,None,None,None
234,None,None,None
235,None,None,None
236,None,None,None
237,None,None,None
238,None,j,None
239,None,j,None
240,None,j,None
241,None,j,None
242,None,j,None
243,None,j,None
244,None,j,None
245,None,j,None
246,None,j,None
247,None,j,None
248,j,j,j
249,None,j,j
250,None,j,j
251,None,j,None
252,None,j,None
253,None,j,None
254,None,j,None
255,None,j,None
256,None,j,None
257,None,j,None
258,None,j,None
259,None,j,None
260,None,j,None
261,None,j,None
262,None,None,None
263,None,j,None
264,None,j,None
265,None,j,None
266,None,j,None
267,None,None,None
268,j,None,None
269,None,j,None
270,None,j,None
271,None,j,None
272,None,j,None
273,None,j,None
274,None,j,None
275,None,j,None
276,None,j,None
277,None,None,None
278,None,j,None
279,None,None,None
280,None,None,None
281,None,j,None
282,None,j,None
283,None,j,None
284,j,None,j
285,None,None,None
286,None,j,None
287,None,None,None
288,None,j,None
289,None,j,None
290,None,None,None
291,None,j,None
292,None,None,None
293,None,j,None
294,None,None,j
295,None,j,None
296,None,None,None
297,None,j,None
298,None,None,None
299,None,None,None
300,None,j,None
301,None,None,None
302,None,j,None
303,None,None,None
304,None,j,None
305,j,None,None
306,None,j,None
307,None,j,None
308,None,None,None
309,None,None,None
310,None,j,None
311,None,None,None
312,None,j,j
313,None,j,None
314,None,None,None
315,None,j,None
316,None,None,None
317,None,j,None
318,None,j,None
319,None,j,None
320,None,None,None
321,None,None,None
322,j,None,j
323,None,None,None
324,None,j,None
325,None,j,None
326,None,None,None
327,None,j,None
328,None,j,j
329,None,None,None
330,None,j,None
331,None,j,None
332,None,j,None
333,None,None,None
334,None,j,None
335,None,j,j
336,j,j,None
337,None,j,None
338,None,j,None
339,None,j,None
340,None,j,None
341,None,None,None
342,None,j,j
343,None,j,None
344,None,None,None
345,None,j,None
346,None,j,None
347,None,j,None
348,None,None,None
349,None,j,None
350,None,j,None
351,None,None,None
352,None,None,None
353,None,None,None
354,None,j,None
355,None,None,None
356,None,None,None
357,None,j,j
358,None,None,None
359,None,None,None
360,None,None,j
361,None,None,None
362,None,None,None
363,None,None,None
364,None,None,None
365,None,None,None
366,None,None,None
367,None,j,None
368,j,None,None
369,None,None,None
370,None,None,None
371,None,None,None
372,None,None,None
373,None,j,None
374,None,None,None
375,None,None,None
376,j,j,j
377,None,j,None
378,None,None,j
379,None,None,None
380,None,None,None
381,None,None,None
382,None,j,None
383,None,None,j
384,None,None,None
385,None,None,None
386,None,None,None
387,None,j,None
388,None,None,None
389,None,None,None
390,None,None,None
391,None,None,None
392,None,None,j
393,None,j,None
394,None,None,None
395,None,None,None
396,None,None,None
397,None,None,None
398,None,None,None
399,None,None,None
400,None,None,None
401,None,None,None
402,None,None,None
403,None,None,j
404,None,None,None
405,None,None,None
406,None,None,None
407,None,None,None
408,None,None,None
409,None,None,None
410,None,j,None
411,j,j,j
412,None,None,None
413,None,None,None
414,None,None,None
415,None,None,None
416,None,None,None
417,None,None,None
418,None,None,None
419,None,j,None
420,None,None,None
421,None,None,j
422,None,None,j
423,None,j,None
424,None,None,None
425,None,None,None
426,None,None,None
427,None,j,None
428,None,None,None
429,None,j,None
430,None,None,None
431,None,None,None
432,None,None,None
433,None,None,None
434,None,j,None
435,None,j,None
436,None,None,None
437,None,None,None
438,None,None,None
439,None,None,None
440,None,None,None
441,None,None,None
442,j,j,j
443,None,None,None
444,None,None,None
445,None,None,None
446,None,None,None
447,None,None,None
448,j,j,j
449,None,None,None
450,None,None,None
451,None,None,None
452,None,None,None
453,None,None,None
454,None,None,None
455,None,None,None
456,None,None,j
457,None,None,None
458,None,None,None
459,None,None,j
460,None,None,None
461,None,None,None
462,None,None,None
463,j,None,None
464,None,None,None
465,None,None,None
466,None,None,None
467,None,None,j
468,None,j,None
469,None,None,None
470,None,None,None
471,None,None,None
472,None,None,None
473,None,None,None
474,None,None,None
475,j,j,j
476,None,None,None
477,None,None,None
478,None,None,None
479,None,None,None
480,None,None,None
481,None,None,j
482,None,None,None
483,None,None,None
484,None,j,None
485,j,None,j
486,None,None,None
487,None,j,None
488,None,None,None
489,None,j,None
490,None,None,None
491,None,j,None
492,None,j,j
493,None,j,None
494,None,None,None
495,None,None,None
496,None,j,None
497,None,None,None
498,None,None,None
499,j,j,None
500,None,None,None
501,None,j,None
502,None,None,None
503,None,None,None
504,None,None,j
505,None,None,j
506,j,None,None
507,None,j,None
508,None,j,None
509,None,j,None
510,None,None,None
511,None,None,None
512,None,None,None
513,None,None,None
514,None,None,None
515,None,None,None
516,None,None,None
517,None,None,j
518,None,j,j
519,None,None,None
520,None,None,None
521,None,None,None
522,None,None,None
523,None,None,None
524,None,None,j
525,None,None,None
526,None,None,None
527,None,None,None
528,None,None,None
529,None,None,None
530,None,None,None
531,None,None,None
532,j,None,None
533,None,None,j
534,None,None,j
535,None,None,j
536,None,None,None
537,None,None,None
538,None,None,None
539,None,None,None
540,None,None,None
541,None,None,None
542,None,j,None
543,None,None,None
544,None,None,None
545,None,None,None
546,None,None,None
547,None,None,None
548,None,None,None
549,None,None,None
550,None,None,None
551,None,None,None
552,None,None,None
553,None,None,None
554,None,None,None
555,None,None,None
556,j,j,j
557,None,None,None
558,None,None,None
559,None,j,None
560,None,None,None
561,None,None,None
562,j,j,j
563,None,j,None
564,None,None,j
565,None,None,None
566,None,None,None
567,j,j,None
568,None,j,None
569,None,None,None
570,None,None,j
571,None,None,None
572,None,None,None
573,None,None,None
574,None,None,None
575,None,None,None
576,None,None,None
577,None,None,None
578,None,None,None
579,None,None,None
580,None,None,None
581,j,j,j
582,None,None,None
583,None,None,None
584,None,None,None
585,None,None,None
586,None,None,None
587,None,None,None
588,None,None,None
589,None,None,None
590,None,None,None
591,None,None,None
592,None,None,j
593,None,None,None
594,None,None,j
595,None,None,None
596,None,None,None
597,None,None,None
598,j,j,j
599,None,None,j
600,None,None,None
601,None,j,None
602,None,None,None
603,None,None,None
604,None,None,None
605,None,None,None
606,None,None,None
607,None,j,None
608,None,None,None
609,None,None,j
610,None,None,None
611,None,None,None
612,None,None,None
613,j,j,None
614,None,None,None
615,None,None,None
616,None,j,None
617,j,None,j
618,None,None,None
619,None,None,None
620,None,None,None
621,None,None,None
622,None,None,None
623,None,None,None
624,None,None,None
625,j,None,j
626,None,None,None
627,None,None,None
628,None,None,None
629,None,None,None
630,None,j,None
631,None,j,None
632,None,j,None
633,None,j,None
634,None,j,None
635,None,j,None
636,None,j,None
637,None,j,None
638,None,j,None
639,None,j,None
640,None,j,None
641,j,j,j
642,None,j,None
643,None,j,None
644,None,j,None
645,None,j,None
646,j,j,j
647,None,j,None
648,None,j,None
649,None,j,None
650,None,j,None
651,None,j,None
652,None,j,None
653,None,j,None
654,None,j,None
655,None,j,None
656,None,None,None
657,None,j,None
658,None,j,None
659,None,None,None
660,None,None,None
661,None,None,None
662,None,None,None
663,None,None,None
664,None,None,None
665,None,None,None
666,j,None,j
667,None,None,j
668,None,None,None
669,None,None,None
670,None,None,None
671,None,None,None
672,None,None,None
673,None,None,None
674,None,None,None
675,None,None,None
676,None,None,None
677,None,None,None
678,None,None,None
679,j,j,None
680,None,None,None
681,None,None,None
682,None,None,None
683,None,None,None
684,j,None,j
685,None,j,None
686,None,None,j
687,None,j,None
688,None,None,None
689,None,None,None
690,None,j,None
691,None,j,None
692,None,None,None
693,None,None,j
694,None,j,None
695,None,None,None
696,None,None,j
697,None,None,None
698,None,None,None
699,None,None,None
700,None,None,None
701,j,j,None
702,None,None,None
703,None,None,None
704,j,None,j
705,None,j,None
706,None,None,None
707,None,None,None
708,None,None,None
709,None,None,None
710,None,None,None
711,j,j,None
712,None,None,None
713,None,None,None
714,None,None,None
715,None,None,None
716,None,None,None
717,None,None,None
718,None,None,None
719,None,None,None
720,None,None,None
721,None,None,None
722,None,None,None
723,None,None,None
724,None,None,None
725,None,None,None
726,None,None,None
727,None,None,j
728,j,None,None
729,None,None,None
730,j,j,j
731,None,None,None
732,None,None,None
733,None,None,None
734,None,None,None
735,None,None,None
736,j,j,j
737,None,None,j
738,None,None,j
739,None,None,None
740,None,j,j
741,None,None,None
742,None,None,j
743,None,None,j
744,None,None,j
745,None,None,j
746,None,None,None
747,None,None,j
748,None,None,None
749,None,None,None
750,None,None,None
751,None,None,j
752,None,None,None
753,None,None,None
754,None,None,j
755,None,None,None
756,None,None,None
757,None,None,None
758,None,None,None
759,None,None,j
760,None,None,j
761,None,None,None
762,None,None,None
763,None,j,j
764,None,None,None
765,None,None,None
766,None,None,None
767,None,None,None
768,None,None,None
769,None,None,None
770,None,None,None
771,None,None,None
772,j,j,j
773,None,None,None
774,None,None,None
775,None,None,None
776,None,None,None
777,None,None,None
778,None,None,None
779,None,None,None
780,None,None,None
781,None,None,j
782,None,None,None
783,None,None,None
784,None,None,None
785,None,None,None
786,None,None,None
787,None,None,None
788,None,None,None
789,None,None,None
790,None,None,None
791,j,j,None
792,None,None,None
793,None,None,None
794,None,None,None
795,None,None,None
796,j,None,None
797,j,j,None
798,None,None,None
799,None,None,None
800,None,None,None
801,None,None,j
802,None,None,j
803,None,None,None
804,None,None,None
805,j,j,j
806,None,None,None
807,None,None,None
808,None,None,None
809,None,None,None
810,None,None,None
811,None,None,None
812,None,None,None
813,None,None,None
814,None,None,None
815,None,None,None
816,None,None,None
817,None,None,j
818,None,None,j
819,None,None,None
820,None,None,j
821,None,None,None
822,None,None,None
823,j,None,None
824,None,None,None
825,None,None,None
826,None,None,None
827,None,None,None
828,j,j,j
829,j,None,None
830,None,None,None
831,None,None,None
832,None,None,None
833,None,None,None
834,None,None,j
835,None,None,None
836,j,j,j
837,j,None,None
838,None,None,None
839,None,None,None
840,None,None,None
841,None,j,None
842,None,None,j
843,None,None,None
844,None,j,None
845,None,None,None
846,j,j,j
847,None,None,j
848,None,None,None
849,None,j,None
850,None,j,None
851,None,None,None
852,None,None,None
853,j,j,j
854,None,None,None
855,None,None,None
856,None,None,None
857,None,j,None
858,None,None,None
859,None,None,None
860,None,None,None
861,None,j,None
862,None,j,None
863,None,None,None
864,None,None,None
865,j,j,j
866,None,j,None
867,None,j,None
868,None,j,None
869,None,None,None
870,j,None,None
871,None,None,None
872,None,None,None
873,None,None,None
874,None,None,None
875,None,None,None
876,None,None,None
877,j,None,None
878,None,None,None
879,None,None,None
880,None,None,None
881,None,None,None
882,j,None,None
883,None,None,None
884,None,None,None
885,None,None,None
886,None,None,None
887,None,None,None
888,None,None,None
889,None,None,None
890,None,None,None
891,None,None,None
892,j,j,None
893,None,None,j
894,None,None,None
895,None,None,None
896,None,None,None
897,None,None,None
898,None,None,None
899,None,None,None
900,None,None,None
901,None,None,None
902,j,None,None
903,None,None,None
904,None,j,None
905,j,j,j
906,None,None,None
907,None,None,None
908,j,None,None
909,j,None,None
910,None,j,None
911,None,None,None
912,None,j,None
913,None,None,None
914,None,j,j
915,j,None,None
916,j,None,None
917,None,None,j
918,None,j,j
919,j,None,None
920,None,None,None
921,j,j,None
922,None,j,None
923,None,j,None
924,None,None,None
925,j,None,None
926,j,None,None
927,None,j,None
928,None,None,None
929,None,j,None
930,j,None,j
931,j,None,None
932,j,None,j
933,j,None,None
934,j,None,None
935,j,None,j
936,None,None,None
937,None,None,None
938,j,None,None
939,j,None,None
940,None,j,None
941,j,j,None
942,j,None,None
943,None,j,None
944,j,j,None
945,j,None,None
946,j,j,None
947,None,j,None
948,j,j,j
949,None,None,None
950,None,j,j
951,None,None,None
952,j,j,j
953,j,None,None
954,None,None,None
955,j,None,None
956,j,None,None
957,None,None,None
958,j,None,None
959,j,None,None
960,None,None,None
961,j,None,None
962,j,None,None
963,j,None,None
964,None,None,None
965,j,None,None
966,None,None,None
967,j,None,None
968,None,None,None
969,None,None,None
970,None,j,j
971,None,None,None
972,None,None,None
973,None,None,None
974,None,None,None
975,j,None,None
976,None,None,None
977,None,j,j
978,None,None,None
979,j,None,None
980,j,None,None
981,None,None,None
982,None,None,None
983,None,None,None
984,None,None,None
985,None,None,j
986,None,None,None
987,None,None,None
988,None,None,None
989,None,None,None
990,None,None,j
991,None,None,None
992,None,None,None
993,None,None,None
994,None,j,None
995,j,j,None
996,j,j,j
997,None,None,None
998,None,j,None
999,None,j,None
1000,None,j,None
1001,None,j,None
1002,None,j,None
1003,None,None,None
1004,None,j,None
1005,j,None,None
1006,None,j,None
1007,None,j,None
1008,None,j,None
1009,None,None,None
1010,j,j,j
1011,j,j,None
1012,None,None,None
1013,j,None,None
1014,j,None,None
1015,j,None,None
1016,j,None,None
1017,None,None,None
1018,None,None,j
1019,None,None,j
1020,None,None,None
1021,None,None,None
1022,None,None,None
1023,None,None,None
1024,None,None,None
1025,None,None,None
1026,None,None,j
1027,None,None,j
1028,j,None,None
1029,None,j,None
1030,None,None,None
1031,j,None,None
1032,None,None,None
1033,None,None,None
1034,None,None,None
1035,None,None,None
1036,None,None,None
1037,None,None,None
1038,None,j,j
1039,None,None,None
1040,None,None,None
1041,None,None,None
1042,j,None,None
1043,None,None,None
1044,None,None,None
1045,None,None,None
1046,None,None,None
1047,None,j,j
1048,j,None,None
1049,None,None,None
1050,None,None,None
1051,None,None,None
1052,None,None,None
1053,j,None,None
1054,j,None,None
1055,None,None,j
1056,None,None,None
1057,j,j,j
1058,None,None,None
1059,None,None,j
1060,None,None,None
1061,None,None,None
1062,j,None,None
1063,j,None,None
1064,j,None,None
1065,None,None,j
1066,j,None,j
1067,j,None,None
1068,None,None,None
1069,None,None,None
1070,None,None,None
1071,j,None,None
1072,None,None,None
1073,None,None,None
1074,j,None,None
1075,None,None,None
1076,j,j,j
1077,j,None,None
1078,j,None,None
1079,j,None,None
1080,None,None,None
1081,None,None,None
1082,None,None,None
1083,None,None,None
1084,None,None,None
1085,None,None,None
1086,None,j,j
1087,None,None,None
1088,None,None,None
1089,None,None,None
1090,None,None,None
1091,None,None,None
1092,None,None,None
1093,None,None,j
1094,j,None,None
1095,None,None,None
1096,None,None,None
1097,j,None,None
1098,None,None,None
1099,None,None,None
1100,None,None,None
1101,None,None,None
1102,None,None,None
1103,None,j,j
1104,None,None,None
1105,None,None,None
1106,None,None,None
1107,None,None,None
1108,None,None,None
1109,None,None,None
1110,None,None,None
1111,None,None,None
1112,None,None,j
1113,None,None,None
1114,None,None,None
1115,None,None,None
1116,j,None,None
1117,j,None,None
1118,j,None,None
1119,None,None,None
1120,j,None,None
1121,j,None,None
1122,None,None,None
1123,j,None,j
1124,j,None,None
1125,j,j,j
1126,j,None,None
1127,None,None,None
1128,None,None,j
1129,None,None,None
1130,None,None,None
1131,None,None,j
1132,None,None,j
1133,None,None,None
1134,j,None,None
1135,None,None,None
1136,None,None,None
1137,j,j,None
1138,None,None,j
1139,j,None,None
1140,None,None,None
1141,None,None,None
1142,None,None,None
1143,None,None,None
1144,None,None,None
1145,None,None,j
1146,None,None,None
1147,None,None,None
1148,None,j,j
1149,None,None,None
1150,None,None,None
1151,None,None,None
1152,None,None,None
1153,j,None,None
1154,None,None,j
1155,None,j,j
1156,None,None,None
1157,None,None,None
1158,None,None,None
1159,None,None,None
1160,None,None,None
1161,None,None,None
1162,None,None,None
1163,None,None,None
1164,j,None,None
1165,None,None,None
1166,j,None,None
1167,None,None,None
1168,None,None,None
1169,None,None,None
1170,j,None,None
1171,None,None,j
1172,None,None,None
1173,None,None,None
1174,None,None,None
1175,None,None,None
1176,None,None,None
1177,None,None,None
1178,None,None,j
1179,j,None,None
1180,None,None,None
1181,j,None,None
1182,None,None,None
1183,j,j,j
1184,None,None,None
1185,j,None,None
1186,None,None,None
1187,None,None,None
1188,j,j,j
1189,None,None,None
1190,None,None,None
1191,j,None,None
1192,None,None,None
1193,None,None,None
1194,j,None,None
1195,None,None,None
1196,j,j,None
1197,None,None,None
1198,None,None,None
1199,None,None,None
