,nonadapt,adapt,novel
227,None,None,None
228,None,None,None
229,None,None,None
230,j,j,None
231,None,None,None
232,None,None,None
233,None,None,None
234,None,None,None
235,j,j,j
236,j,None,None
237,None,None,None
238,None,None,None
239,None,None,None
240,None,None,None
241,None,None,None
242,None,None,None
243,None,None,None
244,None,None,None
245,None,None,None
246,j,None,j
247,None,None,None
248,None,None,None
249,None,None,None
250,None,None,None
251,None,None,None
252,None,None,None
253,None,None,None
254,None,None,None
255,None,None,None
256,None,None,None
257,None,None,None
258,None,None,None
259,None,None,None
260,None,None,None
261,None,None,None
262,j,None,j
263,None,None,None
264,None,None,None
265,j,None,None
266,None,None,None
267,None,None,None
268,None,None,None
269,None,None,None
270,None,j,None
271,None,None,None
272,None,None,None
273,None,None,None
274,None,None,None
275,None,None,None
276,None,None,None
277,None,None,None
278,None,None,None
279,j,None,None
280,None,None,None
281,None,None,None
282,j,None,None
283,None,None,None
284,None,None,None
285,None,None,None
286,None,None,None
287,j,j,j
288,None,j,None
289,None,None,None
290,None,None,None
291,j,None,None
292,None,None,None
293,None,None,None
294,None,None,None
295,j,j,j
296,None,None,None
297,None,None,None
298,None,None,None
299,None,None,None
300,None,j,None
301,None,j,None
302,None,j,None
303,None,j,None
304,None,j,None
305,None,j,None
306,None,j,None
307,None,j,None
308,None,j,None
309,None,j,None
310,None,j,None
311,None,j,None
312,None,j,None
313,j,j,j
314,None,j,None
315,None,j,None
316,None,j,None
317,None,j,None
318,None,j,None
319,None,j,None
320,None,j,None
321,j,None,j
322,None,j,None
323,None,j,j
324,None,j,None
325,None,j,None
326,None,j,None
327,None,None,None
328,None,j,None
329,None,j,j
330,None,j,None
331,None,None,None
332,None,None,None
333,None,None,None
334,None,None,j
335,None,j,j
336,None,None,None
337,None,None,None
338,None,None,None
339,None,None,None
340,None,None,None
341,None,None,None
342,None,None,None
343,None,None,None
344,None,None,None
345,None,None,None
346,None,None,None
347,None,None,None
348,None,None,None
349,j,None,j
350,None,None,None
351,None,None,None
352,None,None,None
353,None,j,None
354,None,None,None
355,None,None,None
356,None,None,None
357,None,None,None
358,None,None,None
359,None,None,None
360,None,None,None
361,None,None,None
362,None,j,None
363,None,None,None
364,None,None,None
365,None,None,None
366,None,None,None
367,None,j,None
368,None,j,None
369,None,None,None
370,None,j,None
371,None,j,None
372,None,None,None
373,j,j,None
374,None,None,None
375,None,None,None
376,None,None,None
377,None,None,None
378,None,j,None
379,None,None,None
380,None,None,None
381,None,None,None
382,None,None,None
383,j,j,j
384,None,None,j
385,None,None,None
386,None,None,None
387,None,None,None
388,None,None,None
389,None,None,None
390,None,None,None
391,None,None,None
392,None,None,None
393,None,None,None
394,None,None,None
395,None,None,None
396,None,None,None
397,None,None,None
398,None,None,None
399,None,None,None
400,None,None,None
401,None,None,None
402,None,None,None
403,None,None,None
404,None,None,None
405,None,None,None
406,None,None,None
407,j,j,j
408,None,None,None
409,None,None,None
410,None,None,None
411,None,None,None
412,None,None,None
413,None,None,None
414,None,None,None
415,None,None,None
416,None,None,None
417,None,None,None
418,j,j,j
419,None,None,None
420,None,j,j
421,None,j,None
422,None,None,None
423,None,j,None
424,None,j,None
425,None,j,None
426,None,j,None
427,None,j,j
428,None,j,None
429,None,j,None
430,None,None,None
431,None,j,None
432,None,j,None
433,None,j,None
434,None,j,None
435,None,j,None
436,None,j,None
437,None,j,None
438,None,None,None
439,None,None,None
440,None,j,None
441,None,j,None
442,j,None,None
443,None,None,None
444,None,j,None
445,None,None,None
446,j,j,j
447,None,None,None
448,None,None,None
449,None,None,None
450,None,None,None
451,None,None,None
452,None,None,None
453,None,None,None
454,None,j,None
455,None,None,None
456,None,None,None
457,j,None,j
458,None,None,None
459,None,None,None
460,None,None,None
461,None,None,None
462,None,None,None
463,j,j,j
464,None,None,None
465,None,None,None
466,None,None,None
467,None,None,None
468,None,None,None
469,j,j,j
470,None,None,None
471,None,None,None
472,None,None,None
473,None,None,None
474,None,None,None
475,None,j,None
476,None,None,None
477,None,None,None
478,None,j,None
479,None,None,None
480,None,None,None
481,None,None,None
482,None,None,None
483,None,None,None
484,None,None,None
485,None,None,None
486,None,None,None
487,j,j,None
488,None,None,None
489,None,None,None
490,None,None,None
491,None,None,None
492,j,j,j
493,None,j,None
494,None,None,j
495,None,None,None
496,None,j,None
497,None,None,None
498,None,None,j
499,None,None,None
500,None,None,None
501,None,None,None
502,None,None,None
503,None,j,None
504,None,None,None
505,None,None,None
506,None,None,None
507,None,None,None
508,j,None,None
509,None,None,None
510,None,None,None
511,None,None,None
512,None,None,None
513,None,None,None
514,None,None,None
515,j,None,None
516,None,None,None
517,None,j,j
518,None,None,None
519,j,None,None
520,None,None,None
521,None,None,None
522,None,None,None
523,None,None,None
524,None,None,None
525,None,None,None
526,None,None,None
527,None,None,None
528,None,None,None
529,None,None,None
530,j,j,j
531,None,None,None
532,None,None,None
533,None,None,None
534,j,None,j
535,None,None,None
536,None,None,None
537,None,None,None
538,None,None,None
539,None,None,None
540,None,None,None
541,None,None,None
542,None,None,None
543,None,None,None
544,None,None,None
545,None,None,None
546,j,j,j
547,None,None,None
548,None,None,None
549,None,None,None
550,None,None,None
551,None,None,None
552,None,None,None
553,j,j,j
554,None,None,None
555,None,None,None
556,None,None,None
557,j,None,None
558,None,None,None
559,None,None,None
560,None,None,None
561,None,None,None
562,None,None,None
563,None,None,None
564,None,None,None
565,None,None,None
566,None,None,None
567,j,None,j
568,None,None,None
569,None,None,None
570,None,None,None
571,None,None,None
572,None,None,None
573,None,None,None
574,None,None,None
575,None,None,None
576,j,None,j
577,None,None,None
578,None,None,None
579,None,None,None
580,None,None,None
581,None,None,None
582,None,None,None
583,None,None,None
584,None,None,None
585,None,None,None
586,None,None,None
587,None,None,None
588,None,None,None
589,None,None,None
590,None,j,None
591,None,None,None
592,None,None,None
593,None,None,None
594,j,j,j
595,None,None,None
596,None,None,None
597,None,None,None
598,None,None,None
599,None,None,None
600,None,j,None
601,None,None,None
602,None,j,None
603,None,None,None
604,None,None,None
605,None,j,None
606,None,None,None
607,None,j,j
608,None,None,None
609,None,None,None
610,None,j,None
611,None,j,None
612,None,j,None
613,None,None,None
614,None,None,None
615,None,j,j
616,None,None,None
617,None,None,None
618,j,None,None
619,j,None,j
620,None,None,None
621,None,None,None
622,j,j,None
623,None,j,None
624,None,None,None
625,None,None,None
626,None,j,None
627,None,j,None
628,j,j,None
629,None,j,None
630,None,j,None
631,None,None,None
632,None,None,None
633,None,None,None
634,None,None,None
635,None,None,None
636,None,j,None
637,None,None,None
638,None,None,j
639,None,None,None
640,None,None,None
641,None,None,None
642,j,j,j
643,None,j,j
644,None,None,None
645,None,None,None
646,None,None,None
647,None,j,None
648,None,None,None
649,None,None,None
650,None,j,None
651,None,None,None
652,None,j,None
653,None,None,None
654,j,j,j
655,None,None,None
656,None,None,None
657,None,None,None
658,None,j,None
659,None,None,None
660,None,None,None
661,None,None,None
662,None,None,None
663,None,None,None
664,None,None,None
665,None,None,None
666,None,None,None
667,j,None,None
668,None,None,None
669,None,None,None
670,None,None,None
671,None,j,j
672,None,None,None
673,None,None,None
674,None,None,None
675,None,j,j
676,None,None,None
677,None,None,None
678,j,j,None
679,None,None,None
680,None,None,None
681,None,None,None
682,None,j,None
683,None,j,None
684,None,None,None
685,None,None,None
686,None,None,None
687,None,None,None
688,j,j,j
689,None,j,None
690,j,None,None
691,None,None,None
692,None,j,None
693,None,None,None
694,None,j,None
695,None,j,None
696,None,None,None
697,None,None,None
698,None,None,None
699,None,None,None
700,None,None,None
701,j,j,j
702,None,None,j
703,None,None,None
704,None,None,None
705,None,None,None
706,None,None,None
707,None,j,None
708,j,None,j
709,None,None,None
710,None,j,None
711,None,None,None
712,None,None,None
713,None,None,None
714,None,None,None
715,None,j,None
716,None,None,j
717,j,None,None
718,None,None,None
719,None,None,None
720,None,None,None
721,None,None,None
722,None,None,None
723,None,j,None
724,None,None,None
725,None,None,None
726,j,j,j
727,None,None,None
728,None,j,None
729,None,None,None
730,None,j,None
731,None,None,None
732,None,None,None
733,None,None,None
734,None,None,j
735,None,None,None
736,j,None,j
737,None,None,None
738,None,j,j
739,None,j,None
740,None,j,None
741,None,None,None
742,None,None,None
743,None,None,None
744,j,None,None
745,None,None,None
746,j,j,None
747,None,j,None
748,j,j,j
749,None,j,None
750,None,None,None
751,j,None,None
752,None,None,None
753,None,None,None
754,None,None,None
755,None,None,None
756,None,None,None
757,None,None,None
758,None,j,None
759,None,j,None
760,None,j,None
761,j,j,j
762,None,j,None
763,None,None,None
764,None,j,None
765,None,j,None
766,None,j,None
767,j,None,j
768,None,j,None
769,None,j,None
770,None,j,None
771,j,j,j
772,None,j,None
773,None,j,None
774,None,j,None
775,None,None,None
776,None,None,None
777,None,None,None
778,None,None,None
779,None,None,None
780,None,None,None
781,None,None,None
782,None,None,None
783,j,None,None
784,None,None,None
785,j,j,None
786,None,None,None
787,None,None,None
788,None,None,None
789,None,None,None
790,None,None,None
791,None,None,None
792,None,None,None
793,None,None,None
794,None,None,None
795,None,None,None
796,j,None,None
797,None,None,None
798,None,None,None
799,j,j,j
800,None,None,None
801,None,None,None
802,None,None,None
803,j,None,None
804,None,None,None
805,None,None,None
806,None,j,None
807,None,None,None
808,j,None,j
809,None,None,None
810,None,None,None
811,None,None,None
812,None,None,None
813,None,None,None
814,None,None,None
815,None,j,None
816,j,j,j
817,None,None,None
818,None,j,None
819,None,None,None
820,None,j,None
821,None,j,None
822,None,None,None
823,None,None,None
824,j,j,None
825,None,None,j
826,None,j,None
827,None,None,None
828,None,j,None
829,None,None,None
830,None,None,None
831,None,j,None
832,None,j,None
833,None,j,None
834,None,None,None
835,None,None,None
836,None,None,None
837,None,None,None
838,j,j,j
839,None,None,None
840,None,None,None
841,None,None,None
842,None,None,None
843,None,None,None
844,j,None,None
845,None,None,None
846,None,None,None
847,None,None,None
848,None,None,None
849,None,None,None
850,None,None,None
851,None,None,None
852,None,None,None
853,None,None,None
854,None,None,None
855,j,j,j
856,None,None,None
857,None,None,None
858,None,None,None
859,None,None,None
860,None,None,None
861,None,None,None
862,j,None,j
863,None,None,None
864,None,None,None
865,None,None,None
866,None,None,None
867,None,None,None
868,None,j,None
869,None,j,None
870,None,j,None
871,None,j,None
872,None,None,None
873,None,None,None
874,None,j,None
875,None,None,None
876,j,j,j
877,None,j,None
878,None,None,None
879,None,j,None
880,None,j,None
881,None,j,None
882,None,None,None
883,None,None,None
884,None,j,None
885,None,None,None
886,None,j,None
887,None,None,None
888,None,None,None
889,None,None,None
890,None,j,None
891,None,j,None
892,j,j,j
893,None,j,None
894,None,None,None
895,None,None,None
896,None,None,None
897,None,j,j
898,None,None,None
899,None,None,None
900,j,None,j
901,None,None,None
902,j,None,None
903,None,None,None
904,None,None,None
905,None,None,None
906,None,None,None
907,None,None,None
908,None,None,None
909,None,None,j
910,None,None,j
911,None,None,None
912,None,None,None
913,j,None,j
914,None,None,None
915,None,None,None
916,None,None,None
917,None,None,None
918,j,j,j
919,None,None,None
920,None,None,None
921,None,None,None
922,None,None,None
923,None,None,None
924,None,None,None
925,None,None,None
926,j,None,None
927,None,None,None
928,None,None,None
929,None,None,None
930,None,None,None
931,None,None,None
932,None,None,None
933,None,None,None
934,None,None,None
935,None,None,None
936,None,None,None
937,None,None,None
938,None,None,None
939,None,None,None
940,None,None,None
941,None,None,None
942,None,None,None
943,None,None,None
944,None,None,None
945,None,None,None
946,None,None,None
947,None,None,None
948,None,None,None
949,None,None,None
950,j,j,j
951,None,None,None
952,None,None,None
953,None,None,None
954,None,None,None
955,None,None,j
956,None,None,j
957,j,None,j
958,None,None,None
959,None,None,None
960,None,None,None
961,None,None,None
962,None,None,None
963,None,None,None
964,None,None,None
965,j,None,j
966,j,None,None
967,None,None,None
968,None,None,None
969,None,None,None
970,None,None,None
971,None,None,None
972,None,None,None
973,None,None,None
974,None,j,None
975,j,None,None
976,None,None,None
977,None,None,None
978,None,None,None
979,None,None,None
980,None,None,None
981,None,None,None
982,None,None,None
983,j,None,j
984,None,None,None
985,None,None,None
986,None,None,None
987,None,j,None
988,None,None,j
989,j,j,j
990,None,None,None
991,None,None,None
992,None,None,None
993,None,None,None
994,None,None,None
995,None,None,None
996,None,None,None
997,None,None,None
998,None,None,j
999,None,None,None
1000,j,j,j
1001,None,None,None
1002,None,None,None
1003,None,None,None
1004,None,None,None
1005,None,None,None
1006,None,None,None
1007,None,None,None
1008,None,None,None
1009,None,None,None
1010,None,None,None
1011,None,None,None
1012,j,j,j
1013,None,None,None
1014,None,None,None
1015,None,None,j
1016,None,None,j
1017,None,None,j
1018,None,None,None
1019,None,None,None
1020,j,None,None
1021,None,None,None
1022,None,None,None
1023,None,None,None
1024,None,None,None
1025,None,None,None
1026,None,None,None
1027,None,None,j
1028,None,None,j
1029,None,None,None
1030,None,None,None
1031,j,None,j
1032,None,None,None
1033,None,None,None
1034,None,None,None
1035,None,None,None
1036,None,None,None
1037,None,None,None
1038,None,None,None
1039,None,j,None
1040,j,j,j
1041,None,None,j
1042,None,None,None
1043,None,None,None
1044,None,None,None
1045,None,None,None
1046,None,None,None
1047,j,None,j
1048,None,None,j
1049,None,None,None
1050,None,None,None
1051,None,None,None
1052,None,None,j
1053,None,None,None
1054,None,None,j
1055,None,None,j
1056,None,None,None
1057,None,None,None
1058,None,None,None
1059,None,None,None
1060,None,None,None
1061,j,j,None
1062,None,None,None
1063,None,None,None
1064,None,None,None
1065,None,None,None
1066,None,None,None
1067,None,None,j
1068,j,j,j
1069,None,None,j
1070,None,None,None
1071,None,None,None
1072,None,None,None
1073,None,None,None
1074,None,None,None
1075,None,None,None
1076,None,None,None
1077,None,j,None
1078,None,j,None
1079,j,j,j
1080,None,None,j
1081,None,j,None
1082,None,None,None
1083,None,None,None
1084,None,j,j
1085,None,None,None
1086,j,None,j
1087,None,None,None
1088,None,j,None
1089,None,None,None
1090,None,None,None
1091,None,j,None
1092,None,j,None
1093,j,None,j
1094,j,None,None
1095,None,None,None
1096,None,None,None
1097,None,None,None
1098,j,j,None
1099,None,None,None
1100,None,j,None
1101,None,None,None
1102,None,None,None
1103,None,None,None
1104,None,None,None
1105,None,None,None
1106,None,None,None
1107,None,None,None
1108,None,None,None
1109,j,None,j
1110,None,None,None
1111,None,None,None
1112,None,None,None
1113,None,None,None
1114,None,None,None
1115,None,None,None
1116,None,j,j
1117,None,None,j
1118,None,None,None
1119,None,None,j
1120,None,None,None
1121,None,None,None
1122,None,None,j
1123,None,None,None
1124,None,None,None
1125,None,None,None
1126,None,None,None
1127,None,None,None
1128,None,j,j
1129,None,None,None
1130,None,None,None
1131,None,None,None
1132,None,None,None
1133,None,None,None
1134,None,None,None
1135,None,None,None
1136,None,j,None
1137,None,j,None
1138,None,j,None
1139,j,j,j
1140,None,None,None
1141,None,None,None
1142,None,None,None
1143,None,None,None
1144,None,None,None
1145,j,None,j
1146,None,None,None
1147,None,None,None
1148,None,None,None
1149,None,None,None
1150,None,None,None
1151,None,None,None
1152,None,None,None
1153,None,None,None
1154,None,None,None
1155,None,None,None
1156,j,None,j
1157,None,None,None
1158,j,None,None
1159,None,None,None
1160,None,None,None
1161,j,None,j
1162,None,None,None
1163,None,None,j
1164,None,None,None
1165,None,None,None
1166,j,None,None
1167,None,None,j
1168,None,None,None
1169,None,None,None
1170,None,None,None
1171,None,None,None
1172,None,None,None
1173,None,None,None
1174,None,None,None
1175,None,None,None
1176,None,None,None
1177,None,None,None
1178,None,None,None
1179,j,j,j
1180,None,None,None
1181,None,None,None
1182,None,None,None
1183,None,None,None
1184,None,None,None
1185,None,None,None
1186,None,None,None
1187,None,None,None
1188,None,None,None
1189,j,j,None
1190,None,None,None
1191,None,None,None
1192,None,None,None
1193,None,None,None
1194,None,None,None
1195,None,None,None
1196,None,j,None
1197,j,j,j
1198,None,j,None
1199,None,j,None
