grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_text.stopped,b_instruct_text_2_.started,b_instruct_text_2_.stopped,prac_done_text.started,prac_done_text.stopped,instruct_text.started,instruct_text.stopped,fixation.started,fixation.stopped,grating.started,grating.stopped,blank.started,blank.stopped,resp.keys,resp.corr,resp.started,resp.stopped,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_text.stopped,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,20.63126270007342,None,32.91812869999558,None,35.9355945000425,None,46.918108800426126,None,51.35793159995228,None,52.09408350009471,52.708495300263166,52.65886600036174,54.65919969975948,None,1,0.6124111991375685,2.612640499137342,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,54.6758719002828,None,55.27684279996902,55.8765904000029,55.85997449979186,57.86050960049033,None,1,0.6091387998312712,2.609676499851048,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,57.87741199973971,None,58.527519799768925,59.12758390046656,59.11137489974499,61.11189869977534,None,1,0.6131523996591568,2.6136062992736697,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,61.12846980057657,None,61.67920960020274,62.278919599950314,62.26235119998455,64.26317080017179,None,1,0.6100598992779851,2.611051498912275,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,64.2796654002741,None,64.96345399972051,65.56357999984175,65.54689550027251,67.54728149995208,None,1,0.6138041000813246,2.6141432002186775,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,67.56408040039241,None,68.13134189974517,68.73155719973147,68.7147551998496,70.71558240056038,None,1,0.6108861993998289,2.6117695989087224,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,70.73237290047109,None,71.39936619997025,71.99954290036112,71.98248430062085,73.98348420020193,None,1,0.6093065999448299,2.6103464998304844,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,74.00043589994311,None,74.5669160997495,75.16722000017762,75.15035220049322,77.15137969981879,None,1,0.6130275996401906,2.6141076991334558,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,77.16807200014591,None,77.73469270020723,78.33504249993712,78.31837380025536,80.3191002998501,None,1,0.610734099522233,2.611507600173354,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,80.33611739985645,None,80.85287570022047,81.45303179975599,81.43654889985919,83.4372434001416,None,1,0.6122237993404269,2.612956299446523,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,83.4538382999599,None,84.10430730041116,85.07086830027401,85.03759070020169,87.03834210056812,j,1,0.9613908994942904,2.962177399545908,increament,0.96,8,oddball,j,160,0.34910829924046993,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,87.0550522999838,None,87.68869350012392,88.28890210017562,88.27221660036594,90.27294209972024,None,1,0.6126719005405903,2.613442700356245,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,90.28963739983737,None,91.00675799977034,91.6070984005928,91.59012349974364,93.59111210051924,None,1,0.6132118999958038,2.6142175998538733,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,93.6073730001226,None,94.17436200007796,94.77436759974808,94.75758230034262,96.75892269983888,None,1,0.6124125989153981,2.6138335997238755,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,96.77501939982176,None,97.3093918999657,97.90901099983603,97.89239150006324,99.893410500139,None,1,0.6121145999059081,2.613209099508822,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,99.9096547998488,None,100.6101948004216,101.21008560061455,101.19355230033398,103.19403810054064,None,1,0.6107339998707175,2.6112131997942924,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,103.21079349983484,None,103.8612879998982,104.46138599980623,104.44486299995333,106.44579540006816,None,1,0.6133368005976081,2.6143281999975443,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,106.46275760047138,None,107.2628474002704,107.86283410061151,107.84612669982016,109.84693390037864,None,1,0.612991800531745,2.6137924008071423,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,109.86382560059428,None,110.53047879971564,111.13060020003468,111.11401559971273,113.11456879973412,None,1,0.6126300999894738,2.6131568998098373,increament,0.6,5,standard,None,100,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
0,,,,,0,0,0,0,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,113.13156449981034,None,113.69820770062506,114.43240839987993,114.39903550036252,116.39938590023667,None,0,0.7295866990461946,2.729882799088955,increament,0.72,6,oddball,j,120,,,,,,,,f,23,227,fr,r,0,raw,2022-07-05_10h29.15.215,oddball,2022.1.2,59.917517489338074,
