grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_text.stopped,b_instruct_text_2_.started,b_instruct_text_2_.stopped,prac_done_text.started,prac_done_text.stopped,instruct_text.started,instruct_text.stopped,fixation.started,fixation.stopped,grating.started,grating.stopped,blank.started,blank.stopped,resp.keys,resp.corr,resp.started,resp.stopped,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_text.stopped,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
20,,,,,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,,26.888804299756885,None,39.671946099959314,None,41.77870289981365,None,45.183495100121945,None,52.192865899764,None,52.85407749982551,53.46020929981023,53.39344169991091,55.39454559981823,None,1,0.6086784498766065,2.609889649786055,increament,0.6,45,standard,None,100,,,,,,,,f,21,218,fr,r,0,raw,2022-06-03_10h22.16.241,oddball,2022.1.2,60.03615369759294,
20,,,,,0,0,0,3,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,55.41090379981324,None,55.97770899999887,56.578093599993736,56.56136990012601,58.56211580010131,None,1,0.612905350048095,2.613639250397682,increament,0.6,45,standard,None,100,,,,,,,,f,21,218,fr,r,0,raw,2022-06-03_10h22.16.241,oddball,2022.1.2,60.03615369759294,
20,,,,,0,0,0,3,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,58.57882060017437,None,59.26243030000478,59.86261470010504,59.84635559981689,61.846845199819654,None,1,0.6121269497089088,2.6126043498516083,increament,0.6,45,standard,None,100,,,,,,,,f,21,218,fr,r,0,raw,2022-06-03_10h22.16.241,oddball,2022.1.2,60.03615369759294,
20,,,,,0,0,0,3,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,61.86372270016,None,62.41377170011401,63.01369210006669,62.99698479985818,64.99772940017283,None,1,0.611037049908191,2.611759649589658,increament,0.6,45,standard,None,100,,,,,,,,f,21,218,fr,r,0,raw,2022-06-03_10h22.16.241,oddball,2022.1.2,60.03615369759294,
20,,,,,0,0,0,3,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,65.01447949977592,None,65.71467979997396,66.31476440001279,66.29823900014162,68.29904939979315,None,1,0.6128718499094248,2.613713650032878,increament,0.6,45,standard,None,100,,,,,,,,f,21,218,fr,r,0,raw,2022-06-03_10h22.16.241,oddball,2022.1.2,60.03615369759294,
20,,,,,0,0,0,3,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,68.31580629991367,None,68.86584089975804,69.46613609977067,69.44955929974094,71.45048190001398,None,1,0.6121777505613863,2.6131316502578557,increament,0.6,45,standard,None,100,,,,,,,,f,21,218,fr,r,0,raw,2022-06-03_10h22.16.241,oddball,2022.1.2,60.03615369759294,
20,,,,,0,0,0,3,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,71.46707279980183,None,72.16723230015486,72.76732849981636,72.751070600003,74.75203029997647,None,1,0.6097074500285089,2.6107993498444557,increament,0.6,45,standard,None,100,,,,,,,,f,21,218,fr,r,0,raw,2022-06-03_10h22.16.241,oddball,2022.1.2,60.03615369759294,
20,,,,,0,0,0,3,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,74.7707067001611,None,75.43521070014685,76.03531919978559,76.01857399987057,78.01925370004028,None,1,0.6133014499209821,2.613972050137818,increament,0.6,45,standard,None,100,,,,,,,,f,21,218,fr,r,0,raw,2022-06-03_10h22.16.241,oddball,2022.1.2,60.03615369759294,
20,,,,,0,0,0,3,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,78.03612479986623,None,78.73636560002342,79.33662390010431,79.31997769977897,81.32057480001822,None,1,0.6130766496062279,2.6136539499275386,increament,0.6,45,standard,None,100,,,,,,,,f,21,218,fr,r,0,raw,2022-06-03_10h22.16.241,oddball,2022.1.2,60.03615369759294,
20,,,,,0,0,0,3,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,81.33746080007404,None,82.02108330000192,82.98810780001804,82.95468749990687,84.95532139996067,j,1,0.9626910500228405,2.9632939496077597,increament,0.96,48,oddball,j,160,0.012960600201040506,,,,,,,f,21,218,fr,r,0,raw,2022-06-03_10h22.16.241,oddball,2022.1.2,60.03615369759294,
20,,,,,0,0,0,3,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,84.9721642001532,None,85.68920380016789,86.28923270013183,86.27306069992483,88.27388759981841,None,1,0.6126960502006114,2.6135487500578165,increament,0.6,45,standard,None,100,,,,,,,,f,21,218,fr,r,0,raw,2022-06-03_10h22.16.241,oddball,2022.1.2,60.03615369759294,
20,,,,,0,0,0,3,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,88.29002319974825,None,88.99012359976768,89.59043700015172,89.5738380998373,91.57491059973836,None,1,0.612508149817586,2.6137108500115573,increament,0.6,45,standard,None,100,,,,,,,,f,21,218,fr,r,0,raw,2022-06-03_10h22.16.241,oddball,2022.1.2,60.03615369759294,
