grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,grating.stopped,resp.started,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
10,,,,,0,0,0,2,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,120.46128239999962,121.1942211999999,121.1942211999999,121.79375359999995,121.79375359999995,0.5992920999997295,123.80849079999962,2.6138819999996485,None,1,decreament,0.6,21,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,123.80849079999962,124.35811749999993,124.35811749999993,124.95763109999962,124.95763109999962,0.6151997000001757,126.9725942,2.6301517000001695,None,1,decreament,0.6,21,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,126.98924499999976,127.73858399999972,127.73858399999972,128.33814749999965,128.33814749999965,0.6152793000001111,130.35294499999964,2.6300357000000076,None,1,decreament,0.6,21,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,130.36965099999998,130.95269889999963,130.95269889999963,131.55189299999984,131.55189299999984,0.6152139999999235,133.56702559999985,2.6303929000000608,None,1,decreament,0.6,21,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,133.58368419999988,134.21645959999978,134.21645959999978,134.8159437999998,134.8159437999998,0.6154335000001083,136.83101829999987,2.630498699999862,None,1,decreament,0.6,21,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,136.84767620000002,137.58033079999996,137.58033079999996,138.16321019999987,138.17987409999978,0.6155422000001636,140.17817609999975,2.6305123000001913,None,1,decreament,0.6,21,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,140.21134689999963,140.81099829999994,140.81099829999994,141.41039809999984,141.41039809999984,0.6149768999998741,143.42546539999967,2.630032399999891,None,1,decreament,0.6,21,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,148.25459279999995,148.25459279999995,149.90308639999967,150.5694039,150.5694039,151.16892609999968,151.16892609999968,0.6154912999995759,153.18396719999964,2.6305485999996563,None,1,increament,0.6,25,standard,None,100,,143.44224880000002,0.0011251000000811473,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,153.20038329999988,153.89995239999962,153.89995239999962,154.49947519999978,154.49947519999978,0.5990803999998207,156.5142804999996,2.613879300000008,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
10,,,,,0,0,0,2,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,156.5142804999996,157.21374829999968,157.21374829999968,157.7967168,157.8133681999998,0.5992416999997658,159.8117312999998,2.6142485999998826,None,1,increament,0.6,25,standard,None,100,,,,,,,m,35,235,fr,r,0,raw,2023-04-13_08h56.58.722,oddball,2022.2.5,59.96210395029002,
