grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_text.stopped,b_instruct_text_2_.started,b_instruct_text_2_.stopped,prac_done_text.started,prac_done_text.stopped,instruct_text.started,instruct_text.stopped,fixation.started,fixation.stopped,grating.started,grating.stopped,blank.started,blank.stopped,resp.keys,resp.corr,resp.started,resp.stopped,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_text.stopped,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
10,,,,,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,20.77981850015931,None,27.03473710012622,None,45.84396299999207,None,53.80967510002665,None,56.22892030002549,None,57.038926400011405,57.64614289999008,57.596195300109684,59.59650840004906,None,1,0.6086337198503315,2.6088926198426634,increament,0.6,25,standard,None,100,,,,,,,,m,31,207,fr,r,0,raw,2022-05-19_10h17.10.489,oddball,2022.1.2,59.97019482359056,
10,,,,,0,0,0,2,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,59.61337020015344,None,60.263250400079414,60.8642361999955,60.84720990015194,62.848054400179535,None,1,0.6152522198390216,2.6161198196932673,increament,0.6,25,standard,None,100,,,,,,,,m,31,207,fr,r,0,raw,2022-05-19_10h17.10.489,oddball,2022.1.2,59.97019482359056,
10,,,,,0,0,0,2,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,62.864691300084814,None,63.51509970007464,64.11499130004086,64.09834670019336,66.09900350007229,None,1,0.6087452198844403,2.609410719713196,increament,0.6,25,standard,None,100,,,,,,,,m,31,207,fr,r,0,raw,2022-05-19_10h17.10.489,oddball,2022.1.2,59.97019482359056,
10,,,,,0,0,0,2,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,66.11601750017144,None,66.81631030002609,67.41626600013115,67.39990010019392,69.40068410011008,None,1,0.6106303199194372,2.611446819966659,increament,0.6,25,standard,None,100,,,,,,,,m,31,207,fr,r,0,raw,2022-05-19_10h17.10.489,oddball,2022.1.2,59.97019482359056,
10,,,,,0,0,0,2,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,69.41741190012544,None,70.23452790011652,70.83436560002156,70.81831410015002,72.81838460010476,None,1,0.6120501200202852,2.612057219957933,increament,0.6,25,standard,None,100,,,,,,,,m,31,207,fr,r,0,raw,2022-05-19_10h17.10.489,oddball,2022.1.2,59.97019482359056,
10,,,,,0,0,0,2,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,72.83512300020084,None,73.41890040016733,74.38584180013277,74.35276350006461,76.35329410014674,j,1,0.9632789196912199,2.9637703197076917,increament,0.96,28,oddball,j,160,0.38439009990543127,,,,,,,m,31,207,fr,r,0,raw,2022-05-19_10h17.10.489,oddball,2022.1.2,59.97019482359056,
10,,,,,0,0,0,2,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,76.36969180009328,None,77.05346260010265,77.65343780000694,77.63707670010626,79.63800050015561,None,1,0.6125586198177189,2.6135010197758675,increament,0.6,25,standard,None,100,,,,,,,,m,31,207,fr,r,0,raw,2022-05-19_10h17.10.489,oddball,2022.1.2,59.97019482359056,
10,,,,,0,0,0,2,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,79.6542584002018,None,80.23819210007787,80.83783169998787,80.82142699998803,82.82218100014143,None,1,0.6112270199228078,2.612014619866386,increament,0.6,25,standard,None,100,,,,,,,,m,31,207,fr,r,0,raw,2022-05-19_10h17.10.489,oddball,2022.1.2,59.97019482359056,
10,,,,,0,0,0,2,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,82.83891250006855,None,83.52267730003223,84.12242100015283,84.105872400105,86.10678130015731,None,1,0.6105855200439692,2.611455119913444,increament,0.6,25,standard,None,100,,,,,,,,m,31,207,fr,r,0,raw,2022-05-19_10h17.10.489,oddball,2022.1.2,59.97019482359056,
10,,,,,0,0,0,2,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,86.1236254000105,None,86.90740150003694,87.50748630007729,87.49061219999567,89.49152690009214,None,1,0.609574819682166,2.610536519670859,increament,0.6,25,standard,None,100,,,,,,,,m,31,207,fr,r,0,raw,2022-05-19_10h17.10.489,oddball,2022.1.2,59.97019482359056,
10,,,,,0,0,0,2,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,89.50802549999207,None,90.27468660008162,90.87517200014554,90.8586291000247,92.85932720010169,None,1,0.6148957200348377,2.6155403200536966,increament,0.6,25,standard,None,100,,,,,,,,m,31,207,fr,r,0,raw,2022-05-19_10h17.10.489,oddball,2022.1.2,59.97019482359056,
10,,,,,0,0,0,2,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,92.87590780016035,None,93.50982680008747,94.10993220005184,94.09336070017889,96.09432270005345,None,1,0.609865719685331,2.610936219803989,increament,0.6,25,standard,None,100,,,,,,,,m,31,207,fr,r,0,raw,2022-05-19_10h17.10.489,oddball,2022.1.2,59.97019482359056,
10,,,,,0,0,0,2,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,96.11076380009763,None,96.8109658001922,97.41121300007217,97.39433380006813,99.39509250014089,j,0,0.6115273199975491,2.6122502197977155,increament,0.6,25,standard,None,100,1.038133799796924,,,,,,,m,31,207,fr,r,0,raw,2022-05-19_10h17.10.489,oddball,2022.1.2,59.97019482359056,
