grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_text.stopped,b_instruct_text_2_.started,b_instruct_text_2_.stopped,prac_done_text.started,prac_done_text.stopped,instruct_text.started,instruct_text.stopped,fixation.started,fixation.stopped,grating.started,grating.stopped,blank.started,blank.stopped,resp.keys,resp.corr,resp.started,resp.stopped,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_text.stopped,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
5,,,,,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,32.045861599966884,None,35.037441899999976,None,35.430255100131035,None,39.4260098002851,None,42.50666500069201,None,43.39706709980965,44.00726140011102,43.956987200304866,45.957867099903524,None,1,0.6102023301646113,2.6110327299684286,increament,0.6,15,standard,None,100,,,,,,,,f,35,229,fr,r,0,raw,2022-07-06_15h40.43.588,oddball,2022.1.2,59.92670964809513,
5,,,,,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,45.974565899930894,None,46.62513610068709,47.22488970030099,47.20835939981043,49.209159600548446,None,1,0.612326130270958,2.6131568299606442,increament,0.6,15,standard,None,100,,,,,,,,f,35,229,fr,r,0,raw,2022-07-06_15h40.43.588,oddball,2022.1.2,59.92670964809513,
5,,,,,0,0,0,1,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,49.22561770025641,None,49.92633180040866,50.52656390052289,50.509578600525856,52.51031559985131,None,1,0.6091838320717216,2.6098853312432766,increament,0.6,15,standard,None,100,,,,,,,,f,35,229,fr,r,0,raw,2022-07-06_15h40.43.588,oddball,2022.1.2,59.92670964809513,
5,,,,,0,0,0,1,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,52.52715199999511,None,53.093836300075054,53.694384700618684,53.6776203000918,55.67852170020342,None,1,0.6134552313014865,2.614330330863595,increament,0.6,15,standard,None,100,,,,,,,,f,35,229,fr,r,0,raw,2022-07-06_15h40.43.588,oddball,2022.1.2,59.92670964809513,
5,,,,,0,0,0,1,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,55.695120099931955,None,56.36165540013462,56.961845700629056,56.945265100337565,58.9464186001569,None,1,0.6120556304231286,2.6133182300254703,increament,0.6,15,standard,None,100,,,,,,,,f,35,229,fr,r,0,raw,2022-07-06_15h40.43.588,oddball,2022.1.2,59.92670964809513,
5,,,,,0,0,0,1,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,58.96259010024369,None,59.64623349998146,60.2465475006029,60.229817599989474,62.2311770003289,None,1,0.613264930434525,2.6147103309631348,increament,0.6,15,standard,None,100,,,,,,,,f,35,229,fr,r,0,raw,2022-07-06_15h40.43.588,oddball,2022.1.2,59.92670964809513,
5,,,,,0,0,0,1,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,62.247560599818826,None,62.88085430022329,63.480881600640714,63.46467090025544,65.46532370056957,None,1,0.6136364303529263,2.614232731051743,increament,0.6,15,standard,None,100,,,,,,,,f,35,229,fr,r,0,raw,2022-07-06_15h40.43.588,oddball,2022.1.2,59.92670964809513,
5,,,,,0,0,0,1,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,65.4818518999964,None,66.24885090067983,66.84908349998295,66.83240929991007,68.8333525005728,None,1,0.6121640307828784,2.6131418300792575,increament,0.6,15,standard,None,100,,,,,,,,f,35,229,fr,r,0,raw,2022-07-06_15h40.43.588,oddball,2022.1.2,59.92670964809513,
5,,,,,0,0,0,1,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,68.85011610016227,None,69.56705579999834,70.16703139990568,70.15041160024703,72.15099340025336,None,1,0.6130220303311944,2.613653030246496,increament,0.6,15,standard,None,100,,,,,,,,f,35,229,fr,r,0,raw,2022-07-06_15h40.43.588,oddball,2022.1.2,59.92670964809513,
5,,,,,0,0,0,1,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,72.16796439979225,None,72.73480449989438,73.33504649996758,73.31824410054833,75.3188859000802,None,1,0.6084992298856378,2.6091134306043386,increament,0.6,15,standard,None,100,,,,,,,,f,35,229,fr,r,0,raw,2022-07-06_15h40.43.588,oddball,2022.1.2,59.92670964809513,
