grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,resp.started,grating.stopped,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
20,,,,,0,0,0,3,9,0,9,0,20,0,20,0,,,,,,,,,,,,,,,,,1400.175820400007,1400.8254662000109,1400.8254662000109,1401.4247966000112,0.6151304000522941,1401.4247966000112,1403.4399581000325,2.6303334000403993,None,1,decreament,0.6,41,standard,None,100,,,,,,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
20,,,,,0,0,0,3,9,0,9,0,21,0,21,0,,,,,,,,,,,,,,,,,1403.457011600025,1404.1066198000335,1404.1066198000335,1404.7055169999949,0.615260099992156,1404.7055169999949,1406.7210562999826,2.6307862999965437,None,1,decreament,0.6,41,standard,None,100,,,,,,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
20,,,,,0,0,0,3,9,0,9,0,22,0,22,0,,,,,,,,,,,,,,,,,1406.7372960000066,1407.370406800008,1407.370406800008,1407.9700250999886,0.5990316999959759,1407.9700250999886,1409.984671299986,2.6141707000206225,None,1,decreament,0.6,41,standard,None,100,,,,,,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
20,,,,,0,0,0,3,9,0,9,0,23,0,23,0,,,,,,,,,,,,,,,,,1409.984671299986,1410.684119099984,1410.684119099984,1411.2835252999794,0.6145972999511287,1411.2835252999794,1413.2983376000193,2.629291099961847,None,1,decreament,0.6,41,standard,None,100,,,,,,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
20,,,,,0,0,0,3,9,0,9,0,24,0,24,0,,,,,,,,,,,,,,,,,1413.3151808999828,1413.8649670000304,1413.8649670000304,1414.4646808999823,0.6153947999700904,1414.4646808999823,1416.4792174000177,2.629910299961921,None,1,decreament,0.6,41,standard,None,100,,,,,,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
20,,,,,0,0,0,3,9,0,9,0,25,0,25,0,,,,,,,,,,,,,,,,,1416.4957389999763,1417.0952838999801,1417.0952838999801,1417.678160600015,0.5991896000341512,1417.694762500003,1419.6930176999886,2.6140529999975115,None,1,decreament,0.6,41,standard,None,100,,,,,,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
20,,,,,0,0,0,3,9,0,9,0,26,0,26,0,,,,,,,,,,,,,,,,,1419.7098079000134,1420.3926482999814,1420.3926482999814,1420.9753642000142,0.6158506000065245,1420.9921839000308,1422.990389899991,2.630837100034114,None,1,decreament,0.6,41,standard,None,100,,,,,,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
20,,,,,0,0,0,3,9,0,9,0,27,0,27,0,,,,,,,,,,,,,,,,,1423.02368079999,1423.6400647999835,1423.6400647999835,1424.2398207000224,0.6149487999500707,1424.2398207000224,1426.2547532999888,2.629818399960641,None,1,decreament,0.6,41,standard,None,100,,,,,,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
20,,,,,0,0,0,3,9,0,9,0,28,0,28,0,,,,,,,,,,,,,,,,,1426.2710030000308,1426.9045093000168,1426.9045093000168,1427.5038322000182,0.6151933000073768,1427.5038322000182,1429.5186515999958,2.630058199982159,None,1,decreament,0.6,41,standard,None,100,,,,,,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
20,,,,,0,0,0,3,9,0,9,0,29,0,29,0,,,,,,,,,,,,,,,,,1429.5356615000055,1430.3014663999784,1430.3014663999784,1430.9008470000117,0.6153551999595948,1430.9008470000117,1432.915896099992,2.6304699999745935,None,1,decreament,0.6,41,standard,None,100,,,,,,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
10,,,,,0,1,1,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,1620.5378023000085,1620.5378023000085,1624.408601000032,1624.991422399995,1624.991422399995,1625.5912476999802,0.5991210000356659,1625.5912476999802,1627.6057066000067,2.6139549000072293,None,1,increament,0.6,25,standard,None,100,,1612.9681877000257,0.0013342999736778438,1432.96405900002,1612.9681877000257,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
10,,,,,0,1,1,2,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,1627.6057066000067,1628.1719812999945,1628.1719812999945,1628.771703300008,0.6152852000086568,1628.771703300008,1630.7865603999817,2.6300227000028826,None,1,increament,0.6,25,standard,None,100,,,,,,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
10,,,,,0,1,1,2,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,1630.803321000014,1631.4529047000105,1631.4529047000105,1632.0520608000224,0.6148332000011578,1632.0520608000224,1634.0673699000035,2.6301268999814056,None,1,increament,0.6,25,standard,None,100,,,,,,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
10,,,,,0,1,1,2,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,1634.0842692999868,1634.6501951999962,1634.6501951999962,1635.2493481999845,0.6147865999955684,1635.2493481999845,1637.2645813000272,2.6300296999979764,None,1,increament,0.6,25,standard,None,100,,,,,,,f,21,236,fr,r,0,raw,2023-04-17_09h27.50.228,oddball,2022.2.5,60.098501424270474,
