participant,scaling,d,grating_freq,direction
209,140,1.9504677749572104,20,increment
209,160,1.9504677749572104,20,increment
210,40,3.535538117092469,20,decrement
210,60,3.535538117092469,20,decrement
210,80,3.535538117092469,20,decrement
210,120,1.8521965079334803,20,increment
210,140,0.1969882771467163,20,increment
210,160,3.504059277841765,20,increment
211,40,3.3070710006950463,20,decrement
211,60,1.6518627699082824,20,decrement
211,80,1.6518627699082824,20,decrement
211,120,-0.8388510847197423,20,increment
211,140,0.81301168518854,20,increment
211,160,0.81301168518854,20,increment
212,40,4.9589337706033305,20,decrement
212,60,3.3070710006950463,20,decrement
212,80,1.6518627699082824,20,decrement
212,120,2.543083838112931,20,increment
212,140,1.9654225289723706,20,increment
212,160,1.9654225289723706,20,increment
213,40,4.679877466511699,20,decrement
213,60,3.0280146966034143,20,decrement
213,80,-0.27905630409163207,20,decrement
213,120,0.9738113084015457,20,increment
213,140,2.0513582300477498,20,increment
213,160,4.280882309096595,20,increment
214,40,2.543083838112931,20,decrement
214,60,2.543083838112931,20,decrement
214,80,1.4655369164667267,20,decrement
214,120,0.48713828553022187,20,increment
214,140,2.142346516316986,20,increment
214,160,3.7942092862252705,20,increment
215,40,4.9589337706033305,20,decrement
215,60,3.3070710006950463,20,decrement
215,80,0.0,20,decrement
215,120,-0.27905630409163207,20,increment
215,140,2.450353387462854,20,increment
215,160,4.679877466511699,20,increment
216,40,3.0280146966034143,20,decrement
216,60,3.0280146966034143,20,decrement
216,80,-0.27905630409163207,20,decrement
216,120,0.0,20,increment
216,140,2.2295240790488426,20,increment
216,160,1.6518627699082824,20,increment
217,40,4.9589337706033305,20,decrement
217,60,4.9589337706033305,20,decrement
217,80,2.729409691554486,20,decrement
217,120,2.2295240790488426,20,increment
217,140,3.3070710006950463,20,increment
217,160,4.9589337706033305,20,increment
218,40,2.62901953918831,20,decrement
218,60,2.0513582300477498,20,decrement
218,80,0.9738113084015457,20,decrement
218,120,1.9654225289723706,20,increment
218,140,0.8878756073261665,20,increment
218,160,1.9654225289723706,20,increment
219,40,2.450353387462854,20,decrement
219,60,1.3728064658166503,20,decrement
219,80,-0.27905630409163207,20,decrement
219,120,-0.27905630409163207,20,increment
219,140,3.0280146966034143,20,increment
219,160,2.450353387462854,20,increment
220,40,2.543083838112931,20,decrement
220,60,1.9654225289723706,20,decrement
220,80,2.543083838112931,20,decrement
220,120,0.5796342284932928,20,increment
220,140,0.5796342284932928,20,increment
220,160,-1.0722285414149895,20,increment
221,40,4.509062502154144,20,decrement
221,60,4.509062502154144,20,decrement
221,80,2.2795384231052993,20,decrement
221,120,2.2295240790488426,20,increment
221,140,3.3070710006950463,20,increment
221,160,4.9589337706033305,20,increment
222,40,4.679877466511699,20,decrement
222,60,3.0280146966034143,20,decrement
222,80,1.3728064658166503,20,decrement
222,120,-0.8388510847197423,20,increment
222,140,2.468219915975304,20,increment
222,160,2.468219915975304,20,increment
223,40,4.679877466511699,20,decrement
223,60,4.679877466511699,20,decrement
223,80,1.3728064658166503,20,decrement
223,120,1.6518627699082824,20,increment
223,140,2.2295240790488426,20,increment
223,160,2.729409691554486,20,increment
224,40,4.679877466511699,20,decrement
224,60,4.679877466511699,20,decrement
224,80,-0.27905630409163207,20,decrement
224,120,1.6518627699082824,20,increment
224,140,2.2295240790488426,20,increment
224,160,3.3070710006950463,20,increment
225,40,4.679877466511699,20,decrement
225,60,2.450353387462854,20,decrement
225,80,1.9504677749572104,20,decrement
225,120,-0.27905630409163207,20,increment
225,140,2.450353387462854,20,increment
225,160,3.0280146966034143,20,increment
226,40,4.194946608021215,20,decrement
226,60,4.194946608021215,20,decrement
226,80,2.543083838112931,20,decrement
226,120,1.2019915014590956,20,increment
226,140,2.2795384231052993,20,increment
226,160,4.509062502154144,20,increment
227,40,4.0534252468063965,20,decrement
227,60,4.0534252468063965,20,decrement
227,80,1.8239011677575518,20,decrement
227,120,2.7307804207605284,20,increment
227,140,4.382643190668813,20,increment
227,160,4.382643190668813,20,increment
228,40,4.679877466511699,20,decrement
228,60,4.679877466511699,20,decrement
228,80,-0.27905630409163207,20,decrement
228,120,1.6518627699082824,20,increment
228,140,2.729409691554486,20,increment
228,160,4.9589337706033305,20,increment
229,40,4.382643190668813,20,decrement
229,60,2.7307804207605284,20,decrement
229,80,1.6532334991143245,20,decrement
229,120,2.142346516316986,20,increment
229,140,3.7942092862252705,20,increment
229,160,2.142346516316986,20,increment
230,40,4.679877466511699,20,decrement
230,60,3.0280146966034143,20,decrement
230,80,-0.27905630409163207,20,decrement
230,120,2.2295240790488426,20,increment
230,140,3.3070710006950463,20,increment
230,160,4.9589337706033305,20,increment
232,40,4.9589337706033305,20,decrement
232,60,4.9589337706033305,20,decrement
232,80,2.2295240790488426,20,decrement
232,120,2.2295240790488426,20,increment
232,140,4.9589337706033305,20,increment
232,160,4.9589337706033305,20,increment
233,40,4.0534252468063965,20,decrement
233,60,4.0534252468063965,20,decrement
233,80,2.401562476898112,20,decrement
233,120,2.401562476898112,20,increment
233,140,4.0534252468063965,20,increment
233,160,4.0534252468063965,20,increment
234,40,2.153119111619968,20,decrement
234,60,1.6532334991143245,20,decrement
234,80,1.0755721899737645,20,decrement
234,120,1.0755721899737645,20,increment
234,140,1.6532334991143245,20,increment
234,160,1.0755721899737645,20,increment
235,40,2.0216599181115873,20,decrement
235,60,0.36645168732482303,20,decrement
235,80,0.36645168732482303,20,decrement
235,120,1.3060140380436245,20,increment
235,140,0.8061284255379806,20,increment
235,160,1.3060140380436245,20,increment
236,40,4.679877466511699,20,decrement
236,60,4.679877466511699,20,decrement
236,80,-0.27905630409163207,20,decrement
236,120,1.9504677749572104,20,increment
236,140,4.679877466511699,20,increment
236,160,3.0280146966034143,20,increment
237,40,4.9589337706033305,20,decrement
237,60,1.6518627699082824,20,decrement
237,80,0.0,20,decrement
237,120,1.6532334991143245,20,increment
237,140,4.382643190668813,20,increment
237,160,4.382643190668813,20,increment
238,40,3.3070710006950463,20,decrement
238,60,2.729409691554486,20,decrement
238,80,2.2295240790488426,20,decrement
238,120,1.4655369164667267,20,increment
238,140,0.8878756073261665,20,increment
238,160,2.543083838112931,20,increment
239,40,2.450353387462854,20,decrement
239,60,1.9504677749572104,20,decrement
239,80,-0.27905630409163207,20,decrement
239,120,-0.27905630409163207,20,increment
239,140,1.9504677749572104,20,increment
239,160,2.450353387462854,20,increment
240,40,4.194946608021215,20,decrement
240,60,1.4655369164667267,20,decrement
240,80,0.8878756073261665,20,decrement
240,120,1.9504677749572104,20,increment
240,140,2.450353387462854,20,increment
240,160,4.679877466511699,20,increment
241,40,4.509062502154144,20,decrement
241,60,4.509062502154144,20,decrement
241,80,-0.4498712684491868,20,decrement
241,120,1.5514726175421059,20,increment
241,140,4.280882309096595,20,increment
241,160,4.280882309096595,20,increment
