grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_text.stopped,b_instruct_text_2_.started,b_instruct_text_2_.stopped,prac_done_text.started,prac_done_text.stopped,instruct_text.started,instruct_text.stopped,fixation.started,fixation.stopped,grating.started,grating.stopped,blank.started,blank.stopped,resp.keys,resp.corr,resp.started,resp.stopped,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_text.stopped,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
20,,,,,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,,21.02933229971677,None,28.368076299782842,None,34.37668340001255,None,39.35028090002015,None,43.656518899835646,None,44.21118199964985,44.82361129997298,44.773534999694675,46.77483889972791,None,1,0.6120296902954578,2.613432990387082,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,46.79103229986504,None,47.374875199981034,47.97522410005331,47.95850079972297,49.95903699984774,None,1,0.6135239894501865,2.6140339891426265,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,49.97562129981816,None,50.52640309976414,51.12619109963998,51.109372599981725,53.11022949963808,None,1,0.6091644898988307,2.610030190087855,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,53.12701359996572,None,53.72745899995789,54.327308299951255,54.31110509997234,56.311862299684435,None,1,0.6122173904441297,2.6129997903481126,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,56.32830519974232,None,56.89507579989731,57.49519159970805,57.47857779962942,59.479550399817526,None,1,0.6124975900165737,2.6134879901073873,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,59.49610590003431,None,60.046421200037,61.01292249979451,60.99641059990972,62.99729219963774,j,1,0.9748298898339272,2.975757190026343,increament,0.96,48,oddball,j,160,0.44924600049853325,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,63.0141415996477,None,63.81442809989676,64.41447780001909,64.39828810002655,66.39927269984037,None,1,0.6125778900459409,2.61359039042145,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,66.4160993997939,None,67.06584020005539,67.66570540005341,67.6492575998418,69.65005389973521,None,1,0.6128075895830989,2.613686189521104,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,69.66659939987585,None,70.25006120000035,70.85050339996815,70.83388129994273,72.83455449994653,None,1,0.6114641893655062,2.612123389262706,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,72.85099269961938,None,73.55154079990461,74.15176869975403,74.13508090004325,76.13540659984574,None,1,0.6108003901317716,2.6110539897345006,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,76.15229399967939,None,76.75263640005141,77.60279130004346,77.56983239995316,79.57052179984748,j,1,0.8460556897334754,2.846781689673662,increament,0.84,47,oddball,j,140,0.5560393002815545,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,79.58706229971722,None,80.23722619982436,80.83742319978774,80.82059539994225,82.82138189999387,None,1,0.6126752905547619,2.6134475907310843,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,82.83840380003676,None,83.42148879962042,84.0220593996346,84.00548119982705,86.0061769997701,None,1,0.6121790898032486,2.612909290008247,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,86.02284220000729,None,86.62296309974045,87.22352369967848,87.20659719966352,89.20707339979708,None,1,0.6105206897482276,2.6109499894082546,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,89.2237746999599,None,90.02423729980364,90.62473649997264,90.60821439977735,92.60859479987994,None,1,0.6126349898986518,2.6129908901639283,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,92.6251602997072,None,93.3588628997095,93.95934910001233,93.94266329985112,95.94307369971648,None,1,0.613538290373981,2.6138635901734233,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,95.95953099988401,None,96.56026929989457,97.1603012997657,97.14366329973564,99.14385579992086,None,1,0.6108747902326286,2.6110032899305224,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,99.16074620001018,None,99.81077079987153,100.41096240002662,100.39432549988851,102.39557159971446,None,1,0.6150983897969127,2.616385089699179,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,102.41219939989969,None,103.04644079972059,103.64597269985825,103.6295236996375,105.63007459975779,None,1,0.6083886898122728,2.6089476901106536,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,105.64720909995958,None,106.1969883996062,106.79732109978795,106.78055399982259,108.78129019960761,None,1,0.6129094902426004,2.613613990135491,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,108.79786939965561,None,109.38107909960672,109.98130209976807,109.96461909962818,111.96591309970245,None,1,0.6146966898813844,2.616073689889163,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,111.98267899965867,None,112.51613859971985,113.11639550002292,113.09951059985906,115.10054189991206,None,1,0.6125335898250341,2.613572089932859,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,115.1174670998007,None,115.76777239982039,116.36752179963514,116.35096089961007,118.35152799962088,None,1,0.6082238899543881,2.6087720901705325,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,118.36813479987904,None,119.0352657996118,119.63521640002728,119.6186748999171,121.61939299991354,None,1,0.61289939051494,2.6136306901462376,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,121.63637499976903,None,122.16977849975228,122.77004819968715,122.75395329995081,124.75404999963939,None,1,0.6096515897661448,2.609651189763099,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,124.77088339999318,None,125.3039816999808,126.03767409967259,126.0044078999199,128.00544019974768,None,0,0.7304271897301078,2.7315158899873495,increament,0.72,46,oddball,j,120,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,128.02191089978442,None,128.63896259991452,129.2389090997167,129.2224752996117,131.22308999998495,None,1,0.6117590903304517,2.6123591903597116,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,131.23981009982526,None,131.9069914999418,132.5070013999939,132.49083599960431,134.4909566999413,None,1,0.611509489826858,2.6115650897845626,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,134.50790489977226,None,135.1078537995927,135.7080238997005,135.69174909964204,137.69220920000225,None,1,0.6130046900361776,2.613425590097904,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,137.7087592999451,None,138.40910219959915,139.00975009985268,138.9928052998148,140.99366179993376,None,1,0.6139168897643685,2.614753889851272,increament,0.6,45,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,144.92200439982116,None,148.04628799995407,None,148.71326870005578,149.31333689996973,149.29664659965783,151.2974230996333,None,1,0.6119978898204863,2.612768089864403,decreament,0.6,41,standard,None,100,,141.01062089996412,None,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,151.31434209970757,None,151.83146059978753,152.43111300002784,152.41438609967008,154.41549969976768,None,1,0.6116370898671448,2.6127772899344563,decreament,0.6,41,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,154.43191829975694,None,154.99895439995453,155.59903139993548,155.58266019960865,157.58293609973043,None,1,0.6126509900204837,2.6128665902651846,decreament,0.6,41,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
20,,,,,0,0,0,3,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,157.59981889976189,None,158.33321549976245,158.93365819985047,158.9172299997881,160.91785019962117,None,1,0.6129924901761115,2.6136103901080787,decreament,0.6,41,standard,None,100,,,,,,,,f,23,221,fr,r,0,raw,2022-06-08_16h30.47.551,oddball,2022.1.2,59.86722661075024,
