grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_text.stopped,b_instruct_text_2_.started,b_instruct_text_2_.stopped,prac_done_text.started,prac_done_text.stopped,instruct_text.started,instruct_text.stopped,fixation.started,fixation.stopped,grating.started,grating.stopped,blank.started,blank.stopped,resp.keys,resp.corr,resp.started,resp.stopped,direction,duration,trigger,stim_type,corr_ans,scaling,rest_text.started,rest_text.stopped,resp.rt,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
0,,,,,0,1,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,1432.0439340998419,None,1433.8198134999257,None,1434.3873911998235,1434.9867957998067,1434.9704356999137,1436.9717319000047,None,1,0.6087374901399016,2.610115790273994,decreament,0.6,1,standard,None,100,1428.118693899829,None,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,1436.9901410997845,None,1437.6549408999272,1438.2549627998378,1438.238290199777,1440.2389670999255,None,1,0.612567689968273,2.6132235899567604,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,1440.2559682999272,None,1440.8226847997867,1441.42308149999,1441.406646499876,1443.407085099956,None,1,0.6132088901940733,2.613609290216118,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,1443.4237108998932,None,1443.9737873999402,1444.5742540999781,1444.557746199891,1446.558271799935,None,1,0.6124312898609787,2.612984289880842,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,1446.5748308999464,None,1447.2417792999186,1447.842069399776,1447.8252242999151,1449.826188699808,None,1,0.6115417899563909,2.612521589966491,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,1449.8428122999612,None,1450.5266422999557,1451.1269676999655,1451.1098804997746,1453.1103633998428,None,1,0.6113343900069594,2.611798389814794,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,1453.127343799919,None,1453.8108351998962,1454.4114967999049,1454.3946455998812,1456.3949255999178,None,1,0.6136267900001258,2.613852789858356,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,1456.4118764998857,None,1456.9959955997765,1457.5959562999196,1457.5791174999904,1459.579906999832,None,1,0.6096102898009121,2.610419089673087,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,1459.5965511999093,None,1460.1470859998371,1460.747030599974,1460.730184199987,1462.7314739997964,None,1,0.6103780898265541,2.6117503899149597,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,1462.7475199999753,None,1463.2477286998183,1463.8482233998366,1463.8316708998755,1465.8320243000053,None,1,0.6121542898472399,2.612438789801672,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,1465.8490580997895,None,1466.5153591998387,1467.115512299817,1467.09914379986,1469.0998890998308,None,1,0.6141441902145743,2.614938590209931,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,1469.1167489998043,None,1469.733730699867,1470.1003062999807,1470.067255999893,1472.0682366997935,j,1,0.3624762899708003,2.363456190098077,decreament,0.36,3,oddball,j,60,,,1.0242580000776798,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,1472.0844544998836,None,1472.7009422997944,1473.3011651998386,1473.284664799925,1475.2852244998794,None,1,0.6152273900806904,2.6157455900684,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,1475.3019383999053,None,1475.9192935999017,1476.5192838998046,1476.5030256998725,1478.5032457998022,None,1,0.6117887899745256,2.611960189882666,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,1478.520018399926,None,1479.2705383999273,1479.870770599926,1479.8543100999668,1481.8548428998329,None,1,0.612658989848569,2.6131511898711324,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,1481.871604199987,None,1482.3883532998152,1482.9885758999735,1482.9720119999256,1484.9730070999358,None,1,0.6132187899202108,2.6142699900083244,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,1484.9900341997854,None,1485.540109799942,1486.1399715999141,1486.123445399804,1488.124297699891,None,1,0.6097958900500089,2.6106741898693144,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,1488.14038599981,None,1488.8409604998305,1489.4409630999435,1489.4244056998286,1491.4254753999412,None,1,0.6129668899811804,2.614076690049842,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,1491.441595699871,None,1492.2420134998392,1492.8422779999673,1492.8263773999643,1494.82636549999,j,0,0.6105794899631292,2.6103747899178416,decreament,0.6,1,standard,None,100,,,1.2416749000549316,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,1494.843029399868,None,1495.49332709983,1496.0935447998345,1496.0767485999968,1498.0777129998896,None,1,0.6117180897854269,2.6127287899143994,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,1498.0947171999142,None,1498.7444798999932,1499.3446631999686,1499.3281674999744,1501.328815399902,None,1,0.6120523898862302,2.612711789784953,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,1501.3456951999106,None,1501.9789781998843,1502.4626590998378,1502.4295382997952,1504.4301550998352,j,1,0.48007638985291123,2.480668389936909,decreament,0.48,4,oddball,j,80,,,0.9408122000750154,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,1504.4465919998474,None,1505.0134303998202,1505.6135711998213,1505.597117499914,1507.59792249999,None,1,0.6137646900024265,2.614582489943132,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,1507.6145428000018,None,1508.1648241998628,1508.764883399941,1508.748357999837,1510.749274799833,None,1,0.6134342902805656,2.614389390219003,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,,1510.7662332998589,None,1511.4494717000052,1512.0499259999488,1512.0329536998179,1514.0336173998658,None,1,0.6109159900806844,2.6113521899096668,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,,1514.0504059998784,None,1514.750652599847,1515.3509697997943,1515.3344409998972,1517.3350761998445,None,1,0.6124465900938958,2.613084889948368,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,,1517.3519176999107,None,1517.9518662998453,1518.5525728999637,1518.535662899958,1520.5364886999596,None,1,0.610751090105623,2.611619690200314,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,,1520.553006199887,None,1521.2699665999971,1521.8701031999663,1521.8534955999348,1523.8542626998387,None,1,0.6097149902489036,2.610468690050766,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,,1523.8708337999415,None,1524.4876085999422,1525.0881361998618,1525.0714380999561,1527.071737199789,None,1,0.6096748898271471,2.609889089828357,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,,1527.0884329997934,None,1527.688798099989,1527.938925099792,1527.905802599853,1529.9063066998497,j,1,0.24685299023985863,2.2473701902199537,decreament,0.24,2,oddball,j,40,,,0.905171100050211,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,1534.9964730998036,None,1539.3267296999693,None,1539.8935483999085,1540.4938706997782,1540.477204799885,1542.4781240997836,None,1,0.6131586900446564,2.614052589982748,increament,0.6,5,standard,None,100,1529.9235293997917,None,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,1542.4945185999386,None,1543.2614473998547,1543.8619029999245,1543.8451688999776,1545.8457782999612,None,1,0.6116287901531905,2.612215790199116,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,1545.8624848998152,None,1546.5459723998792,1547.1464326998685,1547.1297828999814,1549.130306399893,None,1,0.6147685900796205,2.615220190025866,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,1549.1471860997844,None,1549.7973192997742,1550.3979350998998,1550.3810105999,1552.3816977997776,None,1,0.6128412899561226,2.6137167899869382,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,1552.3981039999053,None,1553.0818656999618,1553.6822372998577,1553.6657324999105,1555.6663354998454,None,1,0.6136359900701791,2.6142679899930954,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,5,0,5,0,,,,,,,,,,,,,,,,,1555.6833815998398,None,1556.283343899995,1557.250274799997,1557.2171045998111,1559.2175329998136,j,1,0.9624660899862647,2.962858490180224,increament,0.96,8,oddball,j,160,,,0.5140341999940574,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,6,0,6,0,,,,,,,,,,,,,,,,,1559.2343866999727,None,1559.9180130998138,1560.5179411999416,1560.5014400999062,1562.5025023999624,None,1,0.6096274899318814,2.610765489982441,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,1562.5194697999395,None,1563.0527046998031,1563.6527707998175,1563.6360549998935,1565.6368106999435,None,1,0.6104085899423808,2.61119589000009,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,1565.6543950999621,None,1566.3205323999282,1566.9203129999805,1566.9036916999612,1568.904568699887,None,1,0.609502190258354,2.610434190137312,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,1568.9213677998632,None,1569.4716331998352,1570.0715314999688,1570.0548173999414,1572.0558813998941,None,1,0.6114798900671303,2.612593490164727,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,,1572.0722846998833,None,1572.7060711998492,1573.3059395998716,1573.2893852998968,1575.2900861999951,None,1,0.6118632901925594,2.6125478902831674,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,,1575.3068537998479,None,1575.923764999956,1576.65696329996,1576.6237417999655,1578.6249874997884,None,0,0.7291665899101645,2.7305221899878234,increament,0.72,6,oddball,j,120,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,,1578.642268099822,None,1579.358715099981,1579.9585543998983,1579.9425764998887,1581.9430364998989,None,1,0.6099792898166925,2.61044968967326,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,,1581.9592086998746,None,1582.62643009983,1583.2269781997893,1583.210389699787,1585.2108413998503,None,1,0.6136510900687426,2.6140236898791045,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,,1585.2273566999938,None,1585.760875799926,1586.3611452998593,1586.3447122999933,1588.3456458,None,1,0.613391790073365,2.614365490153432,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,,1588.362584499875,None,1588.9959099998232,1589.846057599876,1589.8124005999416,1591.8135011999402,None,0,0.8429248901084065,2.844110090052709,increament,0.84,7,oddball,j,140,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,,1591.831560399849,None,1592.4303073999472,1593.0303031997755,1593.0135615000036,1595.014232999878,None,1,0.6086090900935233,2.609302390133962,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,,1595.031160599785,None,1595.6812073998153,1596.2816425999627,1596.265047899913,1598.265784899937,None,1,0.6123656900599599,2.6131539901252836,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,,1598.2825459998567,None,1598.848985399818,1599.4498021998443,1599.433032499859,1601.4338725998532,None,1,0.609956189757213,2.610804289812222,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,,1601.450319699943,None,1602.0507586000022,1602.6508287999313,1602.6342031999957,1604.6346496997867,None,1,0.6105836902279407,2.610997390234843,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,20,0,20,0,,,,,,,,,,,,,,,,,1604.6516569999512,None,1605.251620899886,1605.8517813999206,1605.8353705999907,1607.8363682997879,None,1,0.613327789818868,2.614493389846757,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,21,0,21,0,,,,,,,,,,,,,,,,,1607.853457899997,None,1608.5194773999974,1609.1197513998486,1609.103328499943,1611.1038766999263,None,1,0.60923519032076,2.6097560902126133,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,22,0,22,0,,,,,,,,,,,,,,,,,1611.1207054997794,None,1611.8044819999486,1612.404419799801,1612.387742599938,1614.3882753998041,None,1,0.6091258898377419,2.6096151899546385,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,23,0,23,0,,,,,,,,,,,,,,,,,1614.405189699959,None,1615.0887833999004,1615.689017099794,1615.672172699822,1617.6728041998576,None,1,0.6101599899120629,2.6107724900357425,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,24,0,24,0,,,,,,,,,,,,,,,,,1617.6897920998745,None,1618.2733367998153,1618.87359429989,1618.857097899774,1620.8574480998795,None,1,0.6127876902464777,2.6130525902844965,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,25,0,25,0,,,,,,,,,,,,,,,,,1620.8744604999665,None,1621.5748591998126,1622.1746009998024,1622.1581912999973,1624.158955699997,None,1,0.6117157901171595,2.6125801901798695,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,26,0,26,0,,,,,,,,,,,,,,,,,1624.1760670999065,None,1624.7427709999029,1625.3427853998728,1625.3258881999645,1627.3270167999435,None,1,0.6097270902246237,2.6108989901840687,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,27,0,27,0,,,,,,,,,,,,,,,,,1627.3441192999016,None,1627.9437702998985,1628.544045199873,1628.5271949998569,1630.5279162998777,None,1,0.6130251900758594,2.613642589887604,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,28,0,28,0,,,,,,,,,,,,,,,,,1630.544538699789,None,1631.3119188998826,1631.9116512998007,1631.8947419999167,1633.895850499859,None,1,0.6107969898730516,2.611963789910078,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,2,0,2,0,29,0,29,0,,,,,,,,,,,,,,,,,1633.9127419998404,None,1634.4958993999753,1635.0961417998187,1635.0801044998225,1637.0802162999753,None,1,0.6134050900582224,2.6134375899564475,increament,0.6,5,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,1641.5718457999174,None,1644.6664511999115,None,1645.316767099779,1645.9169091999065,1645.900318400003,1647.9009519999381,None,1,0.6128353900276124,2.6134575901087373,decreament,0.6,1,standard,None,100,1637.0971623999067,None,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,1647.917873099912,None,1648.6513276998885,1649.2516194998752,1649.2352288998663,1651.2356484998018,None,1,0.613184989662841,2.6135651897639036,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,1651.2522737998515,None,1651.9194503999315,1652.5196182997897,1652.5029704999179,1654.5039926997852,None,1,0.6095918901264668,2.6107429899275303,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,1654.5200918999035,None,1655.1536768998485,1655.7543402998708,1655.7374464999884,1657.7383761999663,None,1,0.6139747900888324,2.614946890156716,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,1657.7548701998312,None,1658.505426299991,1659.10545979999,1659.0889290999621,1661.0892948999535,None,1,0.6131440899334848,2.6134887898806483,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,1661.1059493999928,None,1661.8064958998002,1662.4064853999298,1662.3898461998906,1664.390678799944,None,1,0.6110512900631875,2.611888790037483,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,1664.40759839979,None,1665.1078231998254,1665.7078200997785,1665.6913009998389,1667.691865899833,None,1,0.6131083900108933,2.6136212900746614,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,3,0,3,0,7,0,7,0,,,,,,,,,,,,,,,,,1667.7084952997975,None,1668.2757525998168,1668.6422221998218,1668.6087987998035,1670.6097318998072,j,1,0.36022169003263116,2.361173589946702,decreament,0.36,3,oddball,j,60,,,0.9213598002679646,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,3,0,3,0,8,0,8,0,,,,,,,,,,,,,,,,,1670.626328999875,None,1671.2433732999489,1671.843383600004,1671.8270931998268,1673.8275773997884,None,1,0.6104895900934935,2.610995989991352,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,3,0,3,0,9,0,9,0,,,,,,,,,,,,,,,,,1673.8442444999237,None,1674.5111812998075,1675.1115681999363,1675.095020899782,1677.0955523999874,None,1,0.6139074901584536,2.6143997902981937,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
0,,,,,0,1,1,0,3,0,3,0,10,0,10,0,,,,,,,,,,,,,,,,,1677.1123220999725,None,1677.7458180999383,1678.3458747998811,1678.3291942998767,1680.3300381998997,None,1,0.6123236899729818,2.6131461900658906,decreament,0.6,1,standard,None,100,,,,,,,,m,23,206,fr,r,0,raw,2022-05-18_14h58.06.087,oddball,2022.1.2,59.97303611313711,
