grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,resp.started,grating.stopped,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
0,,,,,0,1,1,0,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,1484.043163299997,1484.62606900002,1484.62606900002,1484.9758101000043,0.36550790001638234,1484.992456900014,1486.9910463000124,2.3807522999995854,j,1,decreament,0.36,3,oddball,j,60,0.8550994000106584,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,1487.0073492000229,1487.5403089000029,1487.5403089000029,1488.1397218000202,0.615030899993144,1488.1397218000202,1490.154789400025,2.6300934000173584,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,1490.1711751000257,1490.8041456000064,1490.8041456000064,1491.4035748000024,0.6148418000084348,1491.4035748000024,1493.4187359000207,2.630016200011596,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,1493.4356335000193,1494.1181179000123,1494.1181179000123,1494.718068200018,0.6155806999886408,1494.718068200018,1496.7328059000138,2.6303037999896333,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,1496.7495152000047,1497.515445500001,1497.515445500001,1498.1152917,0.6155569000111427,1498.1152917,1500.1296624000242,2.629893900011666,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,1500.1463909000158,1500.7634408000158,1500.7634408000158,1501.3622228000022,0.6158107999945059,1501.3793148999976,1503.3771530000085,2.630523699976038,j,0,decreament,0.6,1,standard,None,100,0.954321199998958,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,1503.3940019000147,1503.976669900003,1503.976669900003,1504.5762228000094,0.6143944999785163,1504.5762228000094,1506.5909919000114,2.629108399996767,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,1506.608090499998,1507.2405500000168,1507.2405500000168,1507.8400474000082,0.6151016000076197,1507.8400474000082,1509.8552039000206,2.6302906000055373,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,1509.8720299999986,1510.4214866000111,1510.4214866000111,1511.0208025000175,0.6152228999999352,1511.0208025000175,1513.0357176000252,2.6301464999851305,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
0,,,,,0,1,1,0,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,1513.0523547000194,1513.6855691000237,1513.6855691000237,1514.2849956999999,0.6152982999919914,1514.2849956999999,1516.3000167999999,2.6303077999909874,None,1,decreament,0.6,1,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
