grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,resp.started,grating.stopped,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
10,,,,,0,0,0,2,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,109.72761340000034,110.37779380000029,110.37779380000029,110.97779070000024,0.5991284000001542,110.97779070000024,112.97768059999999,2.5986840999999004,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,112.97768059999999,113.52777700000024,113.52777700000024,114.11122969999997,0.5996278999996321,114.12751470000012,116.11166550000007,2.6001093999998375,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,116.12817330000007,116.82831140000008,116.82831140000008,117.42777999999998,0.6142382999996698,117.42777999999998,119.42785690000028,2.614307099999678,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,119.44451990000016,120.2615636999999,120.2615636999999,120.86131150000028,0.6155603000001975,120.86131150000028,122.8612763000001,2.6154781000000185,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,122.87800880000032,123.47812680000015,123.47812680000015,124.42850270000008,0.9665375000004133,124.44504750000033,126.42814510000017,2.966104600000108,j,1,increament,0.96,28,oddball,j,160,0.45927400000005036,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,126.44475929999999,127.09491250000019,127.09491250000019,127.67859910000016,0.5993017999999211,127.6948339999999,129.6783902000002,2.5989792999998826,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,129.69497200000023,130.29513640000005,130.29513640000005,130.8788526000003,0.5993301999997129,130.89530839999998,132.8788930999999,2.5993565999997372,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,20,0,20,0,,,,,,,,,,,,,,,,,132.89527950000002,133.52886609999996,133.52886609999996,134.11235860000033,0.5992175000001225,134.12836910000033,136.11207270000023,2.598869899999954,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,21,0,21,0,,,,,,,,,,,,,,,,,136.12875480000002,136.77895630000012,136.77895630000012,137.3789769,0.6157255999996778,137.3789769,139.3786199000001,2.615287499999795,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,22,0,22,0,,,,,,,,,,,,,,,,,139.39522350000016,140.02867330000026,140.02867330000026,140.8619587000003,0.8495087000001149,140.87852810000004,142.86199729999998,2.8495625000000473,j,1,increament,0.84,27,oddball,j,140,0.44250609999994595,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,23,0,23,0,,,,,,,,,,,,,,,,,142.87854939999988,143.59561110000004,143.59561110000004,144.1953837000001,0.6148985999998331,144.1953837000001,146.19579190000013,2.6153973999998925,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,24,0,24,0,,,,,,,,,,,,,,,,,146.21235370000022,147.01265600000033,147.01265600000033,147.61221680000017,0.6145546000002469,147.61221680000017,149.6125477999999,2.614961100000073,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,25,0,25,0,,,,,,,,,,,,,,,,,149.62917199999993,150.34593070000028,150.34593070000028,150.9453208,0.6144442999998319,150.9453208,152.94574450000027,2.614881399999831,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,26,0,26,0,,,,,,,,,,,,,,,,,152.9624299000002,153.52908370000023,153.52908370000023,154.11240260000022,0.5996602000000166,154.12909420000005,156.1129579000003,2.6002967999997963,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,27,0,27,0,,,,,,,,,,,,,,,,,156.12934489999998,156.69621700000016,156.69621700000016,157.41269360000024,0.7318992999998954,157.42957690000003,159.4127043000003,2.7318607000001975,None,0,increament,0.72,26,oddball,j,120,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,28,0,28,0,,,,,,,,,,,,,,,,,159.4292419000003,160.06293270000015,160.06293270000015,160.646346,0.5993545000001177,160.66283750000002,162.645986,2.598899000000074,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
10,,,,,0,0,0,2,0,0,0,0,29,0,29,0,,,,,,,,,,,,,,,,,162.6628370000003,163.2464503000001,163.2464503000001,163.84647930000028,0.6152397999999266,163.84647930000028,165.8465111999999,2.6152219999999033,None,1,increament,0.6,25,standard,None,100,,,,,,,,m,24,232,fr,r,0,raw,2023-04-04_12h05.21.685,oddball,2022.2.5,60.26924683330714,
