grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_text.stopped,b_instruct_text_2_.started,b_instruct_text_2_.stopped,prac_done_text.started,prac_done_text.stopped,instruct_text.started,instruct_text.stopped,fixation.started,fixation.stopped,grating.started,grating.stopped,blank.started,blank.stopped,resp.keys,resp.corr,resp.started,resp.stopped,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_text.stopped,text_2.started,text_2.stopped,thx_txt.started,thx_txt.stopped,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
10,,,,,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,24.937938899733126,None,43.665952099487185,None,56.04762249998748,None,63.1469511995092,None,68.92515569925308,None,69.7468400998041,70.35896370001137,70.30892879981548,72.30969469994307,None,1,0.6116411099210382,2.612420010380447,decreament,0.6,21,standard,None,100,,,,,,,,f,22,230,fr,r,0,raw,2022-07-07_10h38.51.154,oddball,2022.1.2,60.006828563631075,
10,,,,,0,0,0,2,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,72.32630569953471,None,72.97669619973749,73.5770255997777,73.56021100003272,75.56099319923669,None,1,0.6105141108855605,2.6112930104136467,decreament,0.6,21,standard,None,100,,,,,,,,f,22,230,fr,r,0,raw,2022-07-07_10h38.51.154,oddball,2022.1.2,60.006828563631075,
10,,,,,0,0,0,2,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,75.57767729926854,None,76.11131259985268,76.71123099979013,76.69458869937807,78.69555139914155,None,1,0.6130228107795119,2.6140532102435827,decreament,0.6,21,standard,None,100,,,,,,,,f,22,230,fr,r,0,raw,2022-07-07_10h38.51.154,oddball,2022.1.2,60.006828563631075,
10,,,,,0,0,0,2,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,78.71229889988899,None,79.36277489922941,79.96292299963534,79.94601699989289,81.94666769914329,None,1,0.6116354092955589,2.612247509881854,decreament,0.6,21,standard,None,100,,,,,,,,f,22,230,fr,r,0,raw,2022-07-07_10h38.51.154,oddball,2022.1.2,60.006828563631075,
10,,,,,0,0,0,2,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,81.96329869981855,None,82.64680309966207,83.2472044993192,83.23084759991616,85.23103349935263,None,1,0.6141772102564573,2.6143152099102736,decreament,0.6,21,standard,None,100,,,,,,,,f,22,230,fr,r,0,raw,2022-07-07_10h38.51.154,oddball,2022.1.2,60.006828563631075,
10,,,,,0,0,0,2,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,85.24790639989078,None,85.86470489948988,86.46533939987421,86.44852799922228,88.44912480004132,None,1,0.6143334107473493,2.6149011105298996,decreament,0.6,21,standard,None,100,,,,,,,,f,22,230,fr,r,0,raw,2022-07-07_10h38.51.154,oddball,2022.1.2,60.006828563631075,
10,,,,,0,0,0,2,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,88.46585359983146,None,89.09941529948264,89.34966449998319,89.31635529920459,91.31674959976226,j,1,0.24233051016926765,2.2426951099187136,decreament,0.24,22,oddball,j,40,0.6071254005655646,,,,,,,f,22,230,fr,r,0,raw,2022-07-07_10h38.51.154,oddball,2022.1.2,60.006828563631075,
10,,,,,0,0,0,2,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,91.33348200004548,None,92.03414430003613,92.63403929956257,92.6174169993028,94.618413599208,None,1,0.6120927091687918,2.613082109950483,decreament,0.6,21,standard,None,100,,,,,,,,f,22,230,fr,r,0,raw,2022-07-07_10h38.51.154,oddball,2022.1.2,60.006828563631075,
10,,,,,0,0,0,2,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,94.63484539929777,None,95.3182899998501,95.91855569928885,95.90205369982868,97.90278079919517,None,1,0.6133884098380804,2.6141371093690395,decreament,0.6,21,standard,None,100,,,,,,,,f,22,230,fr,r,0,raw,2022-07-07_10h38.51.154,oddball,2022.1.2,60.006828563631075,
10,,,,,0,0,0,2,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,97.91925029922277,None,98.60310529917479,99.20349329989403,99.18671240005642,101.1871841000393,None,1,0.6127113113179803,2.6131475111469626,decreament,0.6,21,standard,None,100,,,,,,,,f,22,230,fr,r,0,raw,2022-07-07_10h38.51.154,oddball,2022.1.2,60.006828563631075,
